#iRMS=4.964992331e-05 0
#    lk  ukf_rg0v  uks_rg0v        fh        fse
#
 6085.0  0.926990  0.003383  0.926990  0.000000
 6090.0  0.926186  0.000846  0.926186  0.000000
 6095.0  0.923134  0.003062  0.923134  0.000000
 6100.0  0.907864  0.008209  0.907864  0.000000
 6105.0  0.907036  0.001570  0.907036  0.000000
 6110.0  0.928534  0.005474  0.928534  0.000000
 6115.0  0.933083  0.006859  0.933083  0.000000
 6120.0  0.914419  0.000488  0.914419  0.000000
 6125.0  0.909264  0.000488  0.909264  0.000000
 6130.0  0.919712  0.002490  0.919712  0.000000
 6135.0  0.893096  0.009502  0.893096  0.000000
 6140.0  0.891208  0.002983  0.891208  0.000000
 6145.0  0.908764  0.001827  0.908764  0.000000
 6150.0  0.917753  0.001352  0.917753  0.000000
 6155.0  0.911231  0.002359  0.911231  0.000000
 6160.0  0.882234  0.003865  0.882234  0.000000
 6165.0  0.873020  0.001410  0.873020  0.000000
 6170.0  0.882571  0.006677  0.882571  0.000000
 6175.0  0.905627  0.001016  0.905627  0.000000
 6180.0  0.921021  0.000000  0.921021  0.000000
 6185.0  0.919983  0.000977  0.919983  0.000000
 6190.0  0.907240  0.003152  0.907240  0.000000
 6195.0  0.916942  0.004046  0.916942  0.000000
 6200.0  0.931683  0.011283  0.931683  0.000000
 6205.0  0.933700  0.007533  0.933700  0.000000
 6210.0  0.926877  0.002255  0.926877  0.000000
 6215.0  0.908994  0.000935  0.908994  0.000000
 6220.0  0.908676  0.002847  0.908676  0.000000
 6225.0  0.913880  0.003803  0.913880  0.000000
 6230.0  0.896779  0.001715  0.896779  0.000000
 6235.0  0.895556  0.003654  0.895556  0.000000
 6240.0  0.897706  0.000000  0.897706  0.000000
 6245.0  0.888956  0.001691  0.888956  0.000000
 6250.0  0.889248  0.007658  0.889248  0.000000
 6255.0  0.879215  0.005011  0.879215  0.000000
 6260.0  0.876489  0.008504  0.876489  0.000000
 6265.0  0.883040  0.018178  0.883040  0.000000
 6270.0  0.893920  0.007949  0.893920  0.000000
 6275.0  0.885092  0.001668  0.885092  0.000000
 6280.0  0.869240  0.001715  0.869240  0.000000
 6285.0  0.887393  0.004598  0.887393  0.000000
 6290.0  0.894339  0.002425  0.894339  0.000000
 6295.0  0.885457  0.006285  0.885457  0.000000
 6300.0  0.873008  0.005510  0.873008  0.000000
 6305.0  0.881598  0.007695  0.881598  0.000000
 6310.0  0.888875  0.006138  0.888875  0.000000
 6315.0  0.869402  0.001849  0.869402  0.000000
 6320.0  0.868198  0.003610  0.868198  0.000000
 6325.0  0.887955  0.005035  0.887955  0.000000
 6330.0  0.888417  0.000488  0.888417  0.000000
 6335.0  0.875345  0.001518  0.875345  0.000000
 6340.0  0.871189  0.000000  0.871189  0.000000
 6345.0  0.879031  0.000630  0.879031  0.000000
 6350.0  0.885325  0.001292  0.885325  0.000000
 6355.0  0.882573  0.001016  0.882573  0.000000
 6360.0  0.870690  0.000891  0.870690  0.000000
 6365.0  0.872617  0.000797  0.872617  0.000000
 6370.0  0.880008  0.004162  0.880008  0.000000
 6375.0  0.885153  0.002733  0.885153  0.000000
 6380.0  0.879241  0.006131  0.879241  0.000000
 6385.0  0.878693  0.007357  0.878693  0.000000
 6390.0  0.875559  0.007459  0.875559  0.000000
 6395.0  0.865518  0.003263  0.865518  0.000000
 6400.0  0.856598  0.007160  0.856598  0.000000
 6405.0  0.863029  0.002165  0.863029  0.000000
 6410.0  0.861364  0.000846  0.861364  0.000000
 6415.0  0.860963  0.000000  0.860963  0.000000
 6420.0  0.862239  0.001993  0.862239  0.000000
 6425.0  0.871587  0.000399  0.871587  0.000000
 6430.0  0.870751  0.000000  0.870751  0.000000
 6435.0  0.869485  0.004956  0.869485  0.000000
 6440.0  0.866513  0.002091  0.866513  0.000000
 6445.0  0.870571  0.000797  0.870571  0.000000
 6450.0  0.860475  0.000000  0.860475  0.000000
 6455.0  0.857156  0.001092  0.857156  0.000000
 6460.0  0.852621  0.000282  0.852621  0.000000
 6465.0  0.847874  0.001891  0.847874  0.000000
 6470.0  0.853439  0.000000  0.853439  0.000000
 6475.0  0.850581  0.004709  0.850581  0.000000
 6480.0  0.853261  0.001465  0.853261  0.000000
 6485.0  0.855741  0.003599  0.855741  0.000000
 6490.0  0.839401  0.012083  0.839401  0.000000
 6495.0  0.811807  0.010098  0.811807  0.000000
 6500.0  0.832902  0.001544  0.832902  0.000000
 6505.0  0.862970  0.001993  0.862970  0.000000
 6510.0  0.864795  0.000630  0.864795  0.000000
 6515.0  0.856533  0.000564  0.856533  0.000000
 6520.0  0.857522  0.005503  0.857522  0.000000
 6525.0  0.860346  0.004134  0.860346  0.000000
 6530.0  0.858237  0.002584  0.858237  0.000000
 6535.0  0.856151  0.001933  0.856151  0.000000
 6540.0  0.852240  0.000746  0.852240  0.000000
 6545.0  0.842037  0.002392  0.842037  0.000000
 6550.0  0.832079  0.003324  0.832079  0.000000
 6555.0  0.800840  0.002719  0.800840  0.000000
 6560.0  0.709253  0.002553  0.709253  0.000000
 6565.0  0.687328  0.009589  0.687328  0.000000
 6570.0  0.776383  0.007098  0.776383  0.000000
 6575.0  0.816289  0.000399  0.816289  0.000000
 6580.0  0.833254  0.002342  0.833254  0.000000
 6585.0  0.837053  0.002147  0.837053  0.000000
 6590.0  0.831133  0.002425  0.831133  0.000000
 6595.0  0.822979  0.002791  0.822979  0.000000
 6600.0  0.838665  0.004017  0.838665  0.000000
 6605.0  0.842647  0.003927  0.842647  0.000000
 6610.0  0.839023  0.001518  0.839023  0.000000
 6615.0  0.849548  0.006478  0.849548  0.000000
 6620.0  0.853113  0.007528  0.853113  0.000000
 6625.0  0.850028  0.004632  0.850028  0.000000
 6630.0  0.836867  0.003088  0.836867  0.000000
 6635.0  0.828725  0.005027  0.828725  0.000000
 6640.0  0.827736  0.006170  0.827736  0.000000
 6645.0  0.825004  0.006459  0.825004  0.000000
 6650.0  0.832118  0.002110  0.832118  0.000000
 6655.0  0.832715  0.002791  0.832715  0.000000
 6660.0  0.825410  0.004026  0.825410  0.000000
 6665.0  0.820171  0.003957  0.820171  0.000000
 6670.0  0.826352  0.002762  0.826352  0.000000
 6675.0  0.819434  0.008008  0.819434  0.000000
 6680.0  0.816131  0.007248  0.816131  0.000000
 6685.0  0.830574  0.000000  0.830574  0.000000
 6690.0  0.836080  0.004546  0.836080  0.000000
 6695.0  0.829312  0.002359  0.829312  0.000000
 6700.0  0.822931  0.000000  0.822931  0.000000
 6705.0  0.824417  0.002375  0.824417  0.000000
 6710.0  0.823496  0.003886  0.823496  0.000000
 6715.0  0.810140  0.003127  0.810140  0.000000
 6720.0  0.807678  0.002805  0.807678  0.000000
 6725.0  0.821217  0.005090  0.821217  0.000000
 6730.0  0.819968  0.000399  0.819968  0.000000
 6735.0  0.818983  0.000000  0.818983  0.000000
 6740.0  0.815625  0.001128  0.815625  0.000000
 6745.0  0.810856  0.002970  0.810856  0.000000
 6750.0  0.808685  0.002521  0.808685  0.000000
 6755.0  0.814438  0.001953  0.814438  0.000000
 6760.0  0.815561  0.000282  0.815561  0.000000
 6765.0  0.815278  0.002719  0.815278  0.000000
 6770.0  0.810063  0.000691  0.810063  0.000000
 6775.0  0.813279  0.000282  0.813279  0.000000
 6780.0  0.813448  0.000282  0.813448  0.000000
 6785.0  0.810103  0.000282  0.810103  0.000000
 6790.0  0.813533  0.002916  0.813533  0.000000
 6795.0  0.813038  0.003371  0.813038  0.000000
 6800.0  0.813406  0.002490  0.813406  0.000000
 6805.0  0.808445  0.005043  0.808445  0.000000
 6810.0  0.807364  0.006059  0.807364  0.000000
 6815.0  0.804925  0.005129  0.804925  0.000000
 6820.0  0.805323  0.004850  0.805323  0.000000
 6825.0  0.804800  0.003621  0.804800  0.000000
 6830.0  0.803942  0.005452  0.803942  0.000000
 6835.0  0.805279  0.003453  0.805279  0.000000
 6840.0  0.804687  0.003383  0.804687  0.000000
 6845.0  0.802580  0.001092  0.802580  0.000000
 6850.0  0.799344  0.003719  0.799344  0.000000
 6855.0  0.795576  0.008892  0.795576  0.000000
 6860.0  0.791874  0.014011  0.791874  0.000000
 6865.0  0.788739  0.018200  0.788739  0.000000
 6870.0  0.786297  0.021271  0.786297  0.000000
 6875.0  0.784577  0.023158  0.784577  0.000000
 6880.0  0.783610  0.023819  0.783610  0.000000
 6885.0  0.783392  0.023259  0.783392  0.000000
 6890.0  0.783782  0.021703  0.783782  0.000000
 6895.0  0.784603  0.019446  0.784603  0.000000
 6900.0  0.785681  0.016766  0.785681  0.000000
 6905.0  0.786847  0.013945  0.786847  0.000000
 6910.0  0.787959  0.011216  0.787959  0.000000
 6915.0  0.788883  0.008803  0.788883  0.000000
 6920.0  0.789482  0.006900  0.789482  0.000000
 6925.0  0.789663  0.005708  0.789663  0.000000
 6930.0  0.789490  0.005090  0.789490  0.000000
 6935.0  0.789068  0.004867  0.789068  0.000000
 6940.0  0.788503  0.004875  0.788503  0.000000
 6945.0  0.787874  0.004995  0.787874  0.000000
 6950.0  0.787166  0.005267  0.787166  0.000000
 6955.0  0.786336  0.005701  0.786336  0.000000
 6960.0  0.785345  0.006410  0.785345  0.000000
 6965.0  0.784169  0.007416  0.784169  0.000000
 6970.0  0.782861  0.008639  0.782861  0.000000
 6975.0  0.781493  0.009943  0.781493  0.000000
 6980.0  0.777815  0.009290  0.777815  0.000000
 6985.0  0.780457  0.013619  0.780457  0.000000
 6990.0  0.777619  0.014047  0.777619  0.000000
 6995.0  0.778295  0.015184  0.778295  0.000000
 7000.0  0.777497  0.015431  0.777497  0.000000
 7005.0  0.771201  0.010358  0.771201  0.000000
 7010.0  0.774461  0.012573  0.774461  0.000000
 7015.0  0.771672  0.009548  0.771672  0.000000
 7020.0  0.769172  0.005666  0.769172  0.000000
 7025.0  0.768517  0.004066  0.768517  0.000000
 7030.0  0.770195  0.006366  0.770195  0.000000
 7035.0  0.770544  0.005137  0.770544  0.000000
 7040.0  0.772983  0.005481  0.772983  0.000000
 7045.0  0.777209  0.008588  0.777209  0.000000
 7050.0  0.777815  0.008243  0.777815  0.000000
 7055.0  0.775496  0.006329  0.775496  0.000000
 7060.0  0.773415  0.005364  0.773415  0.000000
 7065.0  0.770575  0.005304  0.770575  0.000000
 7070.0  0.769600  0.007286  0.769600  0.000000
 7075.0  0.774762  0.009191  0.774762  0.000000
 7080.0  0.775640  0.010094  0.775640  0.000000
 7085.0  0.770192  0.005113  0.770192  0.000000
 7090.0  0.769097  0.002902  0.769097  0.000000
 7095.0  0.772892  0.004615  0.772892  0.000000
 7100.0  0.773464  0.003383  0.773464  0.000000
 7105.0  0.772334  0.002733  0.772334  0.000000
 7110.0  0.770908  0.000282  0.770908  0.000000
 7115.0  0.772275  0.005229  0.772275  0.000000
 7120.0  0.769754  0.003803  0.769754  0.000000
 7125.0  0.767704  0.003577  0.767704  0.000000
 7130.0  0.766915  0.006007  0.766915  0.000000
 7135.0  0.769473  0.012826  0.769473  0.000000
 7140.0  0.767727  0.011681  0.767727  0.000000
 7145.0  0.761861  0.002375  0.761861  0.000000
 7150.0  0.761612  0.001092  0.761612  0.000000
 7155.0  0.766567  0.007093  0.766567  0.000000
 7160.0  0.766738  0.006441  0.766738  0.000000
 7165.0  0.763657  0.010062  0.763657  0.000000
 7170.0  0.766317  0.011957  0.766317  0.000000
 7175.0  0.763633  0.016358  0.763633  0.000000
 7180.0  0.759660  0.019517  0.759660  0.000000
 7185.0  0.745856  0.033379  0.745856  0.000000
 7190.0  0.743496  0.028098  0.743496  0.000000
 7195.0  0.745505  0.015676  0.745505  0.000000
 7200.0  0.744986  0.009822  0.744986  0.000000
 7205.0  0.742300  0.010976  0.742300  0.000000
 7210.0  0.751307  0.006202  0.751307  0.000000
 7215.0  0.760692  0.019744  0.760692  0.000000
 7220.0  0.761021  0.018661  0.761021  0.000000
 7225.0  0.757017  0.010904  0.757017  0.000000
 7230.0  0.753906  0.005356  0.753906  0.000000
 7235.0  0.749767  0.003152  0.749767  0.000000
 7240.0  0.747552  0.005960  0.747552  0.000000
 7245.0  0.749480  0.003288  0.749480  0.000000
 7250.0  0.750973  0.004076  0.750973  0.000000
 7255.0  0.751046  0.005297  0.751046  0.000000
 7260.0  0.751653  0.007767  0.751653  0.000000
 7265.0  0.746295  0.001933  0.746295  0.000000
 7270.0  0.745629  0.001973  0.745629  0.000000
 7275.0  0.741516  0.003300  0.741516  0.000000
 7280.0  0.742491  0.000746  0.742491  0.000000
 7285.0  0.739353  0.001953  0.739353  0.000000
 7290.0  0.730444  0.013811  0.730444  0.000000
 7295.0  0.734153  0.005708  0.734153  0.000000
 7300.0  0.737269  0.003300  0.737269  0.000000
 7305.0  0.734253  0.003371  0.734253  0.000000
 7310.0  0.732764  0.004191  0.732764  0.000000
 7315.0  0.732287  0.003896  0.732287  0.000000
 7320.0  0.730886  0.004546  0.730886  0.000000
 7325.0  0.731312  0.003957  0.731312  0.000000
 7330.0  0.731710  0.005832  0.731710  0.000000
 7335.0  0.733780  0.010415  0.733780  0.000000
 7340.0  0.735408  0.013698  0.735408  0.000000
 7345.0  0.735618  0.013169  0.735618  0.000000
 7350.0  0.733832  0.008546  0.733832  0.000000
 7355.0  0.732565  0.007475  0.732565  0.000000
 7360.0  0.731144  0.004358  0.731144  0.000000
 7365.0  0.731088  0.003814  0.731088  0.000000
 7370.0  0.732729  0.005082  0.732729  0.000000
 7375.0  0.732060  0.006695  0.732060  0.000000
 7380.0  0.728137  0.003987  0.728137  0.000000
 7385.0  0.714332  0.009286  0.714332  0.000000
 7390.0  0.707887  0.015291  0.707887  0.000000
 7395.0  0.714939  0.010731  0.714939  0.000000
 7400.0  0.720226  0.003610  0.720226  0.000000
 7405.0  0.715684  0.003947  0.715684  0.000000
 7410.0  0.707230  0.008117  0.707230  0.000000
 7415.0  0.707842  0.003263  0.707842  0.000000
 7420.0  0.706517  0.004987  0.706517  0.000000
 7425.0  0.712339  0.002629  0.712339  0.000000
 7430.0  0.717726  0.006170  0.717726  0.000000
 7435.0  0.720891  0.006112  0.720891  0.000000
 7440.0  0.719386  0.000691  0.719386  0.000000
 7445.0  0.716226  0.005784  0.716226  0.000000
 7450.0  0.719545  0.003906  0.719545  0.000000
 7455.0  0.723375  0.000797  0.723375  0.000000
 7460.0  0.721719  0.003555  0.721719  0.000000
 7465.0  0.721004  0.004980  0.721004  0.000000
 7470.0  0.722594  0.003430  0.722594  0.000000
 7475.0  0.721670  0.004294  0.721670  0.000000
 7480.0  0.720113  0.005304  0.720113  0.000000
 7485.0  0.719723  0.004349  0.719723  0.000000
 7490.0  0.715422  0.007606  0.715422  0.000000
 7495.0  0.710729  0.011458  0.710729  0.000000
 7500.0  0.713419  0.007340  0.713419  0.000000
 7505.0  0.712820  0.007888  0.712820  0.000000
 7510.0  0.708804  0.013111  0.708804  0.000000
 7515.0  0.711702  0.010809  0.711702  0.000000
 7520.0  0.714334  0.009017  0.714334  0.000000
 7525.0  0.712272  0.012497  0.712272  0.000000
 7530.0  0.711848  0.013147  0.711848  0.000000
 7535.0  0.713567  0.009506  0.713567  0.000000
 7540.0  0.712412  0.006490  0.712412  0.000000
 7545.0  0.708243  0.004105  0.708243  0.000000
 7550.0  0.704030  0.001632  0.704030  0.000000
 7555.0  0.701883  0.000199  0.701883  0.000000
 7560.0  0.702640  0.001794  0.702640  0.000000
 7565.0  0.707029  0.007715  0.707029  0.000000
 7570.0  0.712746  0.015205  0.712746  0.000000
 7575.0  0.716732  0.020689  0.716732  0.000000
 7580.0  0.715928  0.020647  0.715928  0.000000
 7585.0  0.708277  0.012695  0.708277  0.000000
 7590.0  0.695734  0.000913  0.695734  0.000000
 7595.0  0.681254  0.016745  0.681254  0.000000
 7600.0  0.667797  0.031400  0.667797  0.000000
 7605.0  0.657839  0.042015  0.657839  0.000000
 7610.0  0.651940  0.047943  0.651940  0.000000
 7615.0  0.650183  0.049089  0.650183  0.000000
 7620.0  0.652648  0.045360  0.652648  0.000000
 7625.0  0.659081  0.037049  0.659081  0.000000
 7630.0  0.667893  0.025991  0.667893  0.000000
 7635.0  0.677159  0.014408  0.677159  0.000000
 7640.0  0.684954  0.004524  0.684954  0.000000
 7645.0  0.689750  0.001902  0.689750  0.000000
 7650.0  0.691600  0.004915  0.691600  0.000000
 7655.0  0.690952  0.005059  0.690952  0.000000
 7660.0  0.688254  0.002812  0.688254  0.000000
 7665.0  0.684108  0.001073  0.684108  0.000000
 7670.0  0.679724  0.005259  0.679724  0.000000
 7675.0  0.676466  0.008146  0.676466  0.000000
 7680.0  0.675696  0.008149  0.675696  0.000000
 7685.0  0.678265  0.004294  0.678265  0.000000
 7690.0  0.682973  0.002013  0.682973  0.000000
 7695.0  0.688108  0.008832  0.688108  0.000000
 7700.0  0.691957  0.014162  0.691957  0.000000
 7705.0  0.693221  0.016506  0.693221  0.000000
 7710.0  0.692251  0.016269  0.692251  0.000000
 7715.0  0.689813  0.014334  0.689813  0.000000
 7720.0  0.686671  0.011589  0.686671  0.000000
 7725.0  0.683500  0.008812  0.683500  0.000000
 7730.0  0.680602  0.006345  0.680602  0.000000
 7735.0  0.680198  0.002110  0.680198  0.000000
 7740.0  0.677770  0.001891  0.677770  0.000000
 7745.0  0.672251  0.007059  0.672251  0.000000
 7750.0  0.671772  0.007756  0.671772  0.000000
 7755.0  0.676812  0.002599  0.676812  0.000000
 7760.0  0.678119  0.001437  0.678119  0.000000
 7765.0  0.677881  0.001229  0.677881  0.000000
 7770.0  0.674907  0.003510  0.674907  0.000000
 7775.0  0.670856  0.006701  0.670856  0.000000
 7780.0  0.669436  0.006954  0.669436  0.000000
 7785.0  0.670902  0.004229  0.670902  0.000000
 7790.0  0.671340  0.002882  0.671340  0.000000
 7795.0  0.670689  0.002682  0.670689  0.000000
 7800.0  0.667765  0.004709  0.667765  0.000000
 7805.0  0.667730  0.002882  0.667730  0.000000
 7810.0  0.666206  0.002740  0.666206  0.000000
 7815.0  0.667618  0.000000  0.667618  0.000000
 7820.0  0.669797  0.002591  0.669797  0.000000
 7825.0  0.669568  0.000527  0.669568  0.000000
 7830.0  0.665161  0.007198  0.665161  0.000000
 7835.0  0.663535  0.011632  0.663535  0.000000
 7840.0  0.667870  0.008021  0.667870  0.000000
 7845.0  0.669108  0.006066  0.669108  0.000000
 7850.0  0.668444  0.004867  0.668444  0.000000
 7855.0  0.667441  0.003400  0.667441  0.000000
 7860.0  0.666031  0.002458  0.666031  0.000000
 7865.0  0.664620  0.002156  0.664620  0.000000
 7870.0  0.664002  0.001292  0.664002  0.000000
 7875.0  0.661639  0.002359  0.661639  0.000000
 7880.0  0.659709  0.002375  0.659709  0.000000
 7885.0  0.659285  0.000282  0.659285  0.000000
 7890.0  0.657447  0.001838  0.657447  0.000000
 7895.0  0.654091  0.001715  0.654091  0.000000
 7900.0  0.652857  0.003610  0.652857  0.000000
 7905.0  0.651920  0.005051  0.651920  0.000000
 7910.0  0.649283  0.003834  0.649283  0.000000
 7915.0  0.646498  0.001983  0.646498  0.000000
 7920.0  0.645235  0.001644  0.645235  0.000000
 7925.0  0.644315  0.001691  0.644315  0.000000
 7930.0  0.640776  0.001055  0.640776  0.000000
 7935.0  0.636910  0.003729  0.636910  0.000000
 7940.0  0.635721  0.002568  0.635721  0.000000
 7945.0  0.633983  0.001245  0.633983  0.000000
 7950.0  0.637151  0.005863  0.637151  0.000000
 7955.0  0.638803  0.010488  0.638803  0.000000
 7960.0  0.637669  0.010298  0.637669  0.000000
 7965.0  0.638583  0.010271  0.638583  0.000000
 7970.0  0.640512  0.009581  0.640512  0.000000
 7975.0  0.641702  0.006845  0.641702  0.000000
 7980.0  0.644199  0.005035  0.644199  0.000000
 7985.0  0.645312  0.001761  0.645312  0.000000
 7990.0  0.646934  0.000000  0.646934  0.000000
 7995.0  0.643579  0.005382  0.643579  0.000000
 8000.0  0.639635  0.008562  0.639635  0.000000
 8005.0  0.640362  0.002923  0.640362  0.000000
 8010.0  0.638044  0.001245  0.638044  0.000000
 8015.0  0.636091  0.005893  0.636091  0.000000
 8020.0  0.633819  0.008377  0.633819  0.000000
 8025.0  0.628885  0.004554  0.628885  0.000000
 8030.0  0.628649  0.003464  0.628649  0.000000
 8035.0  0.631892  0.004705  0.631892  0.000000
 8040.0  0.632908  0.002711  0.632908  0.000000
 8045.0  0.629323  0.004413  0.629323  0.000000
 8050.0  0.630171  0.006036  0.630171  0.000000
 8055.0  0.634980  0.002689  0.634980  0.000000
 8060.0  0.637942  0.001016  0.637942  0.000000
 8065.0  0.638088  0.002091  0.638088  0.000000
 8070.0  0.635683  0.004972  0.635683  0.000000
 8075.0  0.634636  0.004475  0.634636  0.000000
 8080.0  0.632193  0.003107  0.632193  0.000000
 8085.0  0.627652  0.001518  0.627652  0.000000
 8090.0  0.623449  0.000935  0.623449  0.000000
 8095.0  0.620260  0.002441  0.620260  0.000000
 8100.0  0.619749  0.002246  0.619749  0.000000
 8105.0  0.621994  0.001110  0.621994  0.000000
 8110.0  0.625803  0.006319  0.625803  0.000000
 8115.0  0.629516  0.011399  0.629516  0.000000
 8120.0  0.631475  0.014442  0.631475  0.000000
 8125.0  0.630505  0.014108  0.630505  0.000000
 8130.0  0.627375  0.011283  0.627375  0.000000
 8135.0  0.623338  0.007405  0.623338  0.000000
 8140.0  0.619649  0.003937  0.619649  0.000000
 8145.0  0.617284  0.001983  0.617284  0.000000
 8150.0  0.616098  0.001410  0.616098  0.000000
 8155.0  0.615671  0.001668  0.615671  0.000000
 8160.0  0.615578  0.002375  0.615578  0.000000
 8165.0  0.615419  0.002977  0.615419  0.000000
 8170.0  0.614866  0.003120  0.614866  0.000000
 8175.0  0.613613  0.002450  0.613613  0.000000
 8180.0  0.611353  0.000630  0.611353  0.000000
 8185.0  0.607959  0.002490  0.607959  0.000000
 8190.0  0.604022  0.006247  0.604022  0.000000
 8195.0  0.600311  0.009751  0.600311  0.000000
 8200.0  0.597597  0.012097  0.597597  0.000000
 8205.0  0.596461  0.012623  0.596461  0.000000
 8210.0  0.596732  0.011524  0.596732  0.000000
 8215.0  0.598048  0.009217  0.598048  0.000000
 8220.0  0.600049  0.006118  0.600049  0.000000
 8225.0  0.602393  0.002622  0.602393  0.000000
 8230.0  0.604805  0.000977  0.604805  0.000000
 8235.0  0.607029  0.004299  0.607029  0.000000
 8240.0  0.608809  0.007140  0.608809  0.000000
 8245.0  0.609926  0.009219  0.609926  0.000000
 8250.0  0.610307  0.010442  0.610307  0.000000
 8255.0  0.609915  0.010779  0.609915  0.000000
 8260.0  0.608714  0.010172  0.608714  0.000000
 8265.0  0.606734  0.008671  0.606734  0.000000
 8270.0  0.604263  0.006611  0.604263  0.000000
 8275.0  0.601659  0.004390  0.601659  0.000000
 8280.0  0.599275  0.002433  0.599275  0.000000
 8285.0  0.597391  0.001036  0.597391  0.000000
 8290.0  0.595976  0.000282  0.595976  0.000000
 8295.0  0.594922  0.000199  0.594922  0.000000
 8300.0  0.594124  0.000345  0.594124  0.000000
 8305.0  0.593431  0.000399  0.593431  0.000000
 8310.0  0.592530  0.000630  0.592530  0.000000
 8315.0  0.591064  0.001557  0.591064  0.000000
 8320.0  0.588676  0.003532  0.588676  0.000000
 8325.0  0.585255  0.006689  0.585255  0.000000
 8330.0  0.581668  0.010050  0.581668  0.000000
 8335.0  0.579028  0.012311  0.579028  0.000000
 8340.0  0.578448  0.012192  0.578448  0.000000
 8345.0  0.580606  0.008913  0.580606  0.000000
 8350.0  0.584447  0.003697  0.584447  0.000000
 8355.0  0.588483  0.001749  0.588483  0.000000
 8360.0  0.591225  0.005708  0.591225  0.000000
 8365.0  0.591610  0.006934  0.591610  0.000000
 8370.0  0.590279  0.006189  0.590279  0.000000
 8375.0  0.588301  0.004692  0.588301  0.000000
 8380.0  0.586741  0.003676  0.586741  0.000000
 8385.0  0.586366  0.004022  0.586366  0.000000
 8390.0  0.586734  0.005232  0.586734  0.000000
 8395.0  0.587102  0.006450  0.587102  0.000000
 8400.0  0.586728  0.006801  0.586728  0.000000
 8405.0  0.585109  0.005722  0.585109  0.000000
 8410.0  0.583005  0.000000  0.583005  0.000000
 8415.0  0.581746  0.000000  0.581746  0.000000
 8420.0  0.604908  0.000000  0.604908  0.000000
 8425.0  0.579751  0.000000  0.579751  0.000000
 8430.0  0.606157  0.000000  0.606157  0.000000
 8435.0  0.599672  0.000000  0.599672  0.000000
 8440.0  0.569665  0.000000  0.569665  0.000000
 8445.0  0.571246  0.000000  0.571246  0.000000
 8450.0  0.575540  0.000000  0.575540  0.000000
 8455.0  0.579015  0.000000  0.579015  0.000000
 8460.0  0.578336  0.000000  0.578336  0.000000
 8465.0  0.575543  0.000000  0.575543  0.000000
 8470.0  0.572163  0.000000  0.572163  0.000000
 8475.0  0.578521  0.000000  0.578521  0.000000
 8480.0  0.576916  0.000000  0.576916  0.000000
 8485.0  0.575809  0.000000  0.575809  0.000000
 8490.0  0.568640  0.000000  0.568640  0.000000
 8495.0  0.556642  0.000000  0.556642  0.000000
 8500.0  0.516301  0.000000  0.516301  0.000000
 8505.0  0.551503  0.000000  0.551503  0.000000
 8510.0  0.564259  0.000000  0.564259  0.000000
 8515.0  0.559027  0.000000  0.559027  0.000000
 8520.0  0.563298  0.000000  0.563298  0.000000
 8525.0  0.565556  0.000000  0.565556  0.000000
 8530.0  0.557883  0.000000  0.557883  0.000000
 8535.0  0.547555  0.000000  0.547555  0.000000
 8540.0  0.456308  0.000000  0.456308  0.000000
 8545.0  0.454723  0.000000  0.454723  0.000000
 8550.0  0.522139  0.000000  0.522139  0.000000
 8555.0  0.548851  0.000000  0.548851  0.000000
 8560.0  0.556347  0.000000  0.556347  0.000000
 8565.0  0.562820  0.000000  0.562820  0.000000
 8570.0  0.565411  0.000000  0.565411  0.000000
 8575.0  0.562787  0.000000  0.562787  0.000000
 8580.0  0.557013  0.000000  0.557013  0.000000
 8585.0  0.557719  0.000000  0.557719  0.000000
 8590.0  0.560296  0.000000  0.560296  0.000000
 8595.0  0.556532  0.000000  0.556532  0.000000
 8600.0  0.556728  0.000000  0.556728  0.000000
 8605.0  0.560182  0.000000  0.560182  0.000000
 8610.0  0.558326  0.000000  0.558326  0.000000
 8615.0  0.558621  0.000000  0.558621  0.000000
 8620.0  0.559330  0.000000  0.559330  0.000000
 8625.0  0.560210  0.000000  0.560210  0.000000
 8630.0  0.558946  0.000000  0.558946  0.000000
 8635.0  0.558748  0.000000  0.558748  0.000000
 8640.0  0.556502  0.000000  0.556502  0.000000
 8645.0  0.553374  0.000000  0.553374  0.000000
 8650.0  0.546347  0.000000  0.546347  0.000000
 8655.0  0.527879  0.000000  0.527879  0.000000
 8660.0  0.470099  0.000000  0.470099  0.000000
 8665.0  0.466078  0.000000  0.466078  0.000000
 8670.0  0.517398  0.000000  0.517398  0.000000
 8675.0  0.539524  0.000000  0.539524  0.000000
 8680.0  0.544208  0.000000  0.544208  0.000000
 8685.0  0.541076  0.000000  0.541076  0.000000
 8690.0  0.540083  0.000000  0.540083  0.000000
 8695.0  0.548981  0.000000  0.548981  0.000000
 8700.0  0.549441  0.000000  0.549441  0.000000
 8705.0  0.547972  0.000000  0.547972  0.000000
 8710.0  0.544492  0.000000  0.544492  0.000000
 8715.0  0.545144  0.000000  0.545144  0.000000
 8720.0  0.549773  0.000000  0.549773  0.000000
 8725.0  0.550246  0.000000  0.550246  0.000000
 8730.0  0.548095  0.000000  0.548095  0.000000
 8735.0  0.543054  0.000000  0.543054  0.000000
 8740.0  0.540956  0.000000  0.540956  0.000000
 8745.0  0.540225  0.000000  0.540225  0.000000
 8750.0  0.535626  0.000000  0.535626  0.000000
 8755.0  0.534108  0.000000  0.534108  0.000000
 8760.0  0.539477  0.000000  0.539477  0.000000
