#iRMS=9.222171502e-05 0
#    lk  ukf_wg0v  uks_wg0v        fh        fse
#
 7230.0  0.703834  0.005698  0.703834  0.000000
 7235.0  0.696028  0.004080  0.696028  0.000000
 7240.0  0.694478  0.004751  0.694478  0.000000
 7245.0  0.697988  0.001531  0.697988  0.000000
 7250.0  0.698330  0.002264  0.698330  0.000000
 7255.0  0.701444  0.006301  0.701444  0.000000
 7260.0  0.702933  0.008424  0.702933  0.000000
 7265.0  0.699188  0.005736  0.699188  0.000000
 7270.0  0.698111  0.006413  0.698111  0.000000
 7275.0  0.691797  0.012980  0.691797  0.000000
 7280.0  0.696538  0.009209  0.696538  0.000000
 7285.0  0.697029  0.011322  0.697029  0.000000
 7290.0  0.688494  0.024595  0.688494  0.000000
 7295.0  0.695429  0.019763  0.695429  0.000000
 7300.0  0.699511  0.019639  0.699511  0.000000
 7305.0  0.697404  0.024234  0.697404  0.000000
 7310.0  0.697141  0.026510  0.697141  0.000000
 7315.0  0.699519  0.025482  0.699519  0.000000
 7320.0  0.700667  0.024745  0.700667  0.000000
 7325.0  0.700842  0.023798  0.700842  0.000000
 7330.0  0.696951  0.024461  0.696951  0.000000
 7335.0  0.697886  0.021691  0.697886  0.000000
 7340.0  0.698505  0.019687  0.698505  0.000000
 7345.0  0.696699  0.018413  0.696699  0.000000
 7350.0  0.696056  0.017349  0.696056  0.000000
 7355.0  0.691951  0.016446  0.691951  0.000000
 7360.0  0.691412  0.015583  0.691412  0.000000
 7365.0  0.690611  0.014325  0.690611  0.000000
 7370.0  0.687433  0.012396  0.687433  0.000000
 7375.0  0.686627  0.011268  0.686627  0.000000
 7380.0  0.685857  0.010900  0.685857  0.000000
 7385.0  0.676373  0.017169  0.676373  0.000000
 7390.0  0.670032  0.022512  0.670032  0.000000
 7395.0  0.672415  0.020725  0.672415  0.000000
 7400.0  0.671058  0.023273  0.671058  0.000000
 7405.0  0.668867  0.024057  0.668867  0.000000
 7410.0  0.665927  0.025798  0.665927  0.000000
 7415.0  0.667422  0.024716  0.667422  0.000000
 7420.0  0.668268  0.024248  0.668268  0.000000
 7425.0  0.681414  0.017383  0.681414  0.000000
 7430.0  0.684440  0.014315  0.684440  0.000000
 7435.0  0.685088  0.013495  0.685088  0.000000
 7440.0  0.683213  0.014757  0.683213  0.000000
 7445.0  0.680028  0.016449  0.680028  0.000000
 7450.0  0.679659  0.013925  0.679659  0.000000
 7455.0  0.679623  0.010231  0.679623  0.000000
 7460.0  0.676320  0.009727  0.676320  0.000000
 7465.0  0.674147  0.007606  0.674147  0.000000
 7470.0  0.673332  0.004196  0.673332  0.000000
 7475.0  0.670939  0.003577  0.670939  0.000000
 7480.0  0.670076  0.002840  0.670076  0.000000
 7485.0  0.669934  0.003395  0.669934  0.000000
 7490.0  0.668747  0.006850  0.668747  0.000000
 7495.0  0.667698  0.011259  0.667698  0.000000
 7500.0  0.671006  0.011133  0.671006  0.000000
 7505.0  0.672154  0.013505  0.672154  0.000000
 7510.0  0.671600  0.017794  0.671600  0.000000
 7515.0  0.674603  0.017986  0.674603  0.000000
 7520.0  0.676684  0.019322  0.676684  0.000000
 7525.0  0.676453  0.023161  0.676453  0.000000
 7530.0  0.677357  0.024076  0.677357  0.000000
 7535.0  0.677476  0.022524  0.677476  0.000000
 7540.0  0.674904  0.018956  0.674904  0.000000
 7545.0  0.668931  0.012739  0.668931  0.000000
 7550.0  0.659209  0.004051  0.659209  0.000000
 7555.0  0.658526  0.004229  0.658526  0.000000
 7560.0  0.657844  0.004408  0.657844  0.000000
 7565.0  0.657161  0.004585  0.657161  0.000000
 7570.0  0.656478  0.004772  0.656478  0.000000
 7575.0  0.655795  0.004952  0.655795  0.000000
 7580.0  0.655112  0.005137  0.655112  0.000000
 7585.0  0.654429  0.005315  0.654429  0.000000
 7590.0  0.653747  0.005503  0.653747  0.000000
 7595.0  0.653064  0.005684  0.653064  0.000000
 7600.0  0.652381  0.005863  0.652381  0.000000
 7605.0  0.651698  0.006043  0.651698  0.000000
 7610.0  0.651015  0.006224  0.651015  0.000000
 7615.0  0.650333  0.006404  0.650333  0.000000
 7620.0  0.649650  0.006584  0.649650  0.000000
 7625.0  0.648967  0.006769  0.648967  0.000000
 7630.0  0.648284  0.006951  0.648284  0.000000
 7635.0  0.647601  0.007135  0.647601  0.000000
 7640.0  0.646918  0.007311  0.646918  0.000000
 7645.0  0.646236  0.007493  0.646236  0.000000
 7650.0  0.645553  0.007674  0.645553  0.000000
 7655.0  0.644870  0.007853  0.644870  0.000000
 7660.0  0.644187  0.008033  0.644187  0.000000
 7665.0  0.643504  0.008219  0.643504  0.000000
 7670.0  0.642822  0.008403  0.642822  0.000000
 7675.0  0.642139  0.008583  0.642139  0.000000
 7680.0  0.641456  0.008766  0.641456  0.000000
 7685.0  0.640773  0.008944  0.640773  0.000000
 7690.0  0.640090  0.009126  0.640090  0.000000
 7695.0  0.639408  0.009303  0.639408  0.000000
 7700.0  0.638725  0.009485  0.638725  0.000000
 7705.0  0.638042  0.009667  0.638042  0.000000
 7710.0  0.637359  0.009853  0.637359  0.000000
 7715.0  0.636676  0.010031  0.636676  0.000000
 7720.0  0.635993  0.010215  0.635993  0.000000
 7725.0  0.635311  0.010396  0.635311  0.000000
 7730.0  0.634628  0.010574  0.634628  0.000000
 7735.0  0.633772  0.007991  0.633772  0.000000
 7740.0  0.631187  0.007400  0.631187  0.000000
 7745.0  0.626410  0.009839  0.626410  0.000000
 7750.0  0.625192  0.008794  0.625192  0.000000
 7755.0  0.626982  0.004947  0.626982  0.000000
 7760.0  0.627078  0.003772  0.627078  0.000000
 7765.0  0.626812  0.003670  0.626812  0.000000
 7770.0  0.623494  0.007362  0.623494  0.000000
 7775.0  0.620831  0.010060  0.620831  0.000000
 7780.0  0.621583  0.008090  0.621583  0.000000
 7785.0  0.622180  0.005356  0.622180  0.000000
 7790.0  0.621207  0.004457  0.621207  0.000000
 7795.0  0.620330  0.004696  0.620330  0.000000
 7800.0  0.620229  0.006502  0.620229  0.000000
 7805.0  0.622785  0.008429  0.622785  0.000000
 7810.0  0.625977  0.011486  0.625977  0.000000
 7815.0  0.629869  0.013737  0.629869  0.000000
 7820.0  0.632153  0.016011  0.632153  0.000000
 7825.0  0.631992  0.017936  0.631992  0.000000
 7830.0  0.628623  0.021132  0.628623  0.000000
 7835.0  0.627176  0.020915  0.627176  0.000000
 7840.0  0.628170  0.017934  0.628170  0.000000
 7845.0  0.627979  0.017324  0.627979  0.000000
 7850.0  0.627570  0.017721  0.627570  0.000000
 7855.0  0.627557  0.017872  0.627557  0.000000
 7860.0  0.627728  0.017472  0.627728  0.000000
 7865.0  0.626953  0.017386  0.626953  0.000000
 7870.0  0.624839  0.018063  0.624839  0.000000
 7875.0  0.622849  0.017913  0.622849  0.000000
 7880.0  0.621139  0.016855  0.621139  0.000000
 7885.0  0.619537  0.015228  0.619537  0.000000
 7890.0  0.616772  0.014828  0.616772  0.000000
 7895.0  0.614312  0.014321  0.614312  0.000000
 7900.0  0.613409  0.012633  0.613409  0.000000
 7905.0  0.612669  0.011625  0.612669  0.000000
 7910.0  0.611718  0.011524  0.611718  0.000000
 7915.0  0.609840  0.012840  0.609840  0.000000
 7920.0  0.608923  0.013072  0.608923  0.000000
 7925.0  0.608443  0.012587  0.608443  0.000000
 7930.0  0.605423  0.014920  0.605423  0.000000
 7935.0  0.604440  0.014957  0.604440  0.000000
 7940.0  0.604371  0.014171  0.604371  0.000000
 7945.0  0.603106  0.015163  0.603106  0.000000
 7950.0  0.605557  0.012349  0.605557  0.000000
 7955.0  0.607190  0.011047  0.607190  0.000000
 7960.0  0.606148  0.013470  0.606148  0.000000
 7965.0  0.606686  0.014690  0.606686  0.000000
 7970.0  0.608639  0.014501  0.608639  0.000000
 7975.0  0.610212  0.014490  0.610212  0.000000
 7980.0  0.610341  0.015391  0.610341  0.000000
 7985.0  0.609721  0.016009  0.609721  0.000000
 7990.0  0.609097  0.015491  0.609097  0.000000
 7995.0  0.605777  0.017042  0.605777  0.000000
 8000.0  0.602486  0.017617  0.602486  0.000000
 8005.0  0.602236  0.013868  0.602236  0.000000
 8010.0  0.600305  0.011475  0.600305  0.000000
 8015.0  0.598842  0.008207  0.598842  0.000000
 8020.0  0.595816  0.006692  0.595816  0.000000
 8025.0  0.592319  0.005990  0.592319  0.000000
 8030.0  0.590595  0.004289  0.590595  0.000000
 8035.0  0.590675  0.002375  0.590675  0.000000
 8040.0  0.590286  0.003724  0.590286  0.000000
 8045.0  0.589465  0.008726  0.589465  0.000000
 8050.0  0.592683  0.010931  0.592683  0.000000
 8055.0  0.597369  0.011603  0.597369  0.000000
 8060.0  0.600459  0.012577  0.600459  0.000000
 8065.0  0.600706  0.013964  0.600706  0.000000
 8070.0  0.599540  0.014296  0.599540  0.000000
 8075.0  0.597483  0.013527  0.597483  0.000000
 8080.0  0.595348  0.011275  0.595348  0.000000
 8085.0  0.590933  0.010832  0.590933  0.000000
 8090.0  0.588813  0.008464  0.588813  0.000000
 8095.0  0.586537  0.008748  0.586537  0.000000
 8100.0  0.587126  0.009933  0.587126  0.000000
 8105.0  0.589926  0.013663  0.589926  0.000000
 8110.0  0.593860  0.018704  0.593860  0.000000
 8115.0  0.597483  0.023388  0.597483  0.000000
 8120.0  0.599352  0.026050  0.599352  0.000000
 8125.0  0.598466  0.025527  0.598466  0.000000
 8130.0  0.595583  0.022697  0.595583  0.000000
 8135.0  0.591901  0.018948  0.591901  0.000000
 8140.0  0.588622  0.015659  0.588622  0.000000
 8145.0  0.586677  0.013917  0.586677  0.000000
 8150.0  0.585940  0.013567  0.585940  0.000000
 8155.0  0.586014  0.014149  0.586014  0.000000
 8160.0  0.586505  0.015218  0.586505  0.000000
 8165.0  0.587066  0.016364  0.587066  0.000000
 8170.0  0.587535  0.017410  0.587535  0.000000
 8175.0  0.587800  0.018216  0.587800  0.000000
 8180.0  0.587747  0.018653  0.587747  0.000000
 8185.0  0.587304  0.018643  0.587304  0.000000
 8190.0  0.586565  0.018292  0.586565  0.000000
 8195.0  0.585666  0.017754  0.585666  0.000000
 8200.0  0.584743  0.017186  0.584743  0.000000
 8205.0  0.583924  0.016741  0.583924  0.000000
 8210.0  0.583311  0.016534  0.583311  0.000000
 8215.0  0.582999  0.016676  0.582999  0.000000
 8220.0  0.583082  0.017270  0.583082  0.000000
 8225.0  0.583590  0.018359  0.583590  0.000000
 8230.0  0.584300  0.019679  0.584300  0.000000
 8235.0  0.584921  0.020897  0.584921  0.000000
 8240.0  0.585167  0.021682  0.585167  0.000000
 8245.0  0.584808  0.021767  0.584808  0.000000
 8250.0  0.583854  0.021164  0.583854  0.000000
 8255.0  0.582372  0.019955  0.582372  0.000000
 8260.0  0.580431  0.018213  0.580431  0.000000
 8265.0  0.578126  0.016052  0.578126  0.000000
 8270.0  0.575659  0.013702  0.575659  0.000000
 8275.0  0.573257  0.011432  0.573257  0.000000
 8280.0  0.571150  0.009500  0.571150  0.000000
 8285.0  0.569504  0.008102  0.569504  0.000000
 8290.0  0.568238  0.007143  0.568238  0.000000
 8295.0  0.567213  0.006453  0.567213  0.000000
 8300.0  0.566286  0.005886  0.566286  0.000000
 8305.0  0.565351  0.005312  0.565351  0.000000
 8310.0  0.564441  0.004751  0.564441  0.000000
 8315.0  0.563624  0.004312  0.563624  0.000000
 8320.0  0.562968  0.004061  0.562968  0.000000
 8325.0  0.562517  0.004041  0.562517  0.000000
 8330.0  0.562223  0.004191  0.562223  0.000000
 8335.0  0.562014  0.004453  0.562014  0.000000
 8340.0  0.561818  0.004730  0.561818  0.000000
 8345.0  0.561569  0.004943  0.561569  0.000000
 8350.0  0.561217  0.005031  0.561217  0.000000
 8355.0  0.560718  0.004956  0.560718  0.000000
 8360.0  0.560027  0.004654  0.560027  0.000000
 8365.0  0.559125  0.004129  0.559125  0.000000
 8370.0  0.558098  0.003435  0.558098  0.000000
 8375.0  0.557057  0.002726  0.557057  0.000000
 8380.0  0.556113  0.002138  0.556113  0.000000
 8385.0  0.555346  0.001761  0.555346  0.000000
 8390.0  0.554707  0.001518  0.554707  0.000000
 8395.0  0.554117  0.001352  0.554117  0.000000
 8400.0  0.553496  0.001145  0.553496  0.000000
 8405.0  0.552782  0.000797  0.552782  0.000000
 8410.0  0.555106  0.000000  0.555106  0.000000
 8415.0  0.554435  0.000000  0.554435  0.000000
 8420.0  0.554364  0.000000  0.554364  0.000000
 8425.0  0.553155  0.000000  0.553155  0.000000
 8430.0  0.553592  0.000000  0.553592  0.000000
 8435.0  0.547273  0.000000  0.547273  0.000000
 8440.0  0.546521  0.000000  0.546521  0.000000
 8445.0  0.547070  0.000000  0.547070  0.000000
 8450.0  0.548838  0.000000  0.548838  0.000000
 8455.0  0.550676  0.000000  0.550676  0.000000
 8460.0  0.550179  0.000000  0.550179  0.000000
 8465.0  0.545556  0.000000  0.545556  0.000000
 8470.0  0.543016  0.000000  0.543016  0.000000
 8475.0  0.544622  0.000000  0.544622  0.000000
 8480.0  0.545282  0.000000  0.545282  0.000000
 8485.0  0.544652  0.000000  0.544652  0.000000
 8490.0  0.538018  0.000000  0.538018  0.000000
 8495.0  0.506179  0.000000  0.506179  0.000000
 8500.0  0.499047  0.000000  0.499047  0.000000
 8505.0  0.541045  0.000000  0.541045  0.000000
 8510.0  0.534686  0.000000  0.534686  0.000000
 8515.0  0.531404  0.000000  0.531404  0.000000
 8520.0  0.534472  0.000000  0.534472  0.000000
 8525.0  0.533670  0.000000  0.533670  0.000000
 8530.0  0.528417  0.000000  0.528417  0.000000
 8535.0  0.497025  0.000000  0.497025  0.000000
 8540.0  0.438995  0.000000  0.438995  0.000000
 8545.0  0.448260  0.000000  0.448260  0.000000
 8550.0  0.522210  0.000000  0.522210  0.000000
 8555.0  0.521793  0.000000  0.521793  0.000000
 8560.0  0.527310  0.000000  0.527310  0.000000
 8565.0  0.530073  0.000000  0.530073  0.000000
 8570.0  0.529078  0.000000  0.529078  0.000000
 8575.0  0.528763  0.000000  0.528763  0.000000
 8580.0  0.526863  0.000000  0.526863  0.000000
 8585.0  0.525644  0.000000  0.525644  0.000000
 8590.0  0.523307  0.000000  0.523307  0.000000
 8595.0  0.519040  0.000000  0.519040  0.000000
 8600.0  0.518857  0.000000  0.518857  0.000000
 8605.0  0.520290  0.000000  0.520290  0.000000
 8610.0  0.518715  0.000000  0.518715  0.000000
 8615.0  0.518898  0.000000  0.518898  0.000000
 8620.0  0.520473  0.000000  0.520473  0.000000
 8625.0  0.520503  0.000000  0.520503  0.000000
 8630.0  0.520493  0.000000  0.520493  0.000000
 8635.0  0.519680  0.000000  0.519680  0.000000
 8640.0  0.518167  0.000000  0.518167  0.000000
 8645.0  0.513158  0.000000  0.513158  0.000000
 8650.0  0.508637  0.000000  0.508637  0.000000
 8655.0  0.489527  0.000000  0.489527  0.000000
 8660.0  0.439879  0.000000  0.439879  0.000000
 8665.0  0.445050  0.000000  0.445050  0.000000
 8670.0  0.505244  0.000000  0.505244  0.000000
 8675.0  0.501373  0.000000  0.501373  0.000000
 8680.0  0.505152  0.000000  0.505152  0.000000
 8685.0  0.503720  0.000000  0.503720  0.000000
 8690.0  0.501922  0.000000  0.501922  0.000000
 8695.0  0.507266  0.000000  0.507266  0.000000
 8700.0  0.508586  0.000000  0.508586  0.000000
 8705.0  0.507611  0.000000  0.507611  0.000000
 8710.0  0.503964  0.000000  0.503964  0.000000
 8715.0  0.502481  0.000000  0.502481  0.000000
 8720.0  0.504604  0.000000  0.504604  0.000000
 8725.0  0.503293  0.000000  0.503293  0.000000
 8730.0  0.500205  0.000000  0.500205  0.000000
 8735.0  0.498376  0.000000  0.498376  0.000000
 8740.0  0.496375  0.000000  0.496375  0.000000
 8745.0  0.494394  0.000000  0.494394  0.000000
 8750.0  0.491255  0.000000  0.491255  0.000000
 8755.0  0.493164  0.000000  0.493164  0.000000
 8760.0  0.496385  0.000000  0.496385  0.000000
 8765.0  0.498681  0.000000  0.498681  0.000000
 8770.0  0.498925  0.000000  0.498925  0.000000
 8775.0  0.498823  0.000000  0.498823  0.000000
 8780.0  0.501363  0.000000  0.501363  0.000000
 8785.0  0.499656  0.000000  0.499656  0.000000
 8790.0  0.498214  0.000000  0.498214  0.000000
 8795.0  0.496253  0.000000  0.496253  0.000000
 8800.0  0.494800  0.000000  0.494800  0.000000
 8805.0  0.484580  0.000000  0.484580  0.000000
 8810.0  0.487414  0.000000  0.487414  0.000000
 8815.0  0.498833  0.000000  0.498833  0.000000
 8820.0  0.497452  0.000000  0.497452  0.000000
 8825.0  0.496619  0.000000  0.496619  0.000000
 8830.0  0.498844  0.000000  0.498844  0.000000
 8835.0  0.496934  0.000000  0.496934  0.000000
 8840.0  0.496212  0.000000  0.496212  0.000000
 8845.0  0.497594  0.000000  0.497594  0.000000
 8850.0  0.496842  0.000000  0.496842  0.000000
 8855.0  0.493378  0.000000  0.493378  0.000000
 8860.0  0.485941  0.000000  0.485941  0.000000
 8865.0  0.482517  0.000000  0.482517  0.000000
 8870.0  0.489466  0.000000  0.489466  0.000000
 8875.0  0.495847  0.000000  0.495847  0.000000
 8880.0  0.496832  0.000000  0.496832  0.000000
 8885.0  0.500113  0.000000  0.500113  0.000000
 8890.0  0.500845  0.000000  0.500845  0.000000
 8895.0  0.499209  0.000000  0.499209  0.000000
 8900.0  0.499484  0.000000  0.499484  0.000000
 8905.0  0.501932  0.000000  0.501932  0.000000
 8910.0  0.498915  0.000000  0.498915  0.000000
 8915.0  0.498173  0.000000  0.498173  0.000000
 8920.0  0.498732  0.000000  0.498732  0.000000
 8925.0  0.492091  0.004658  0.492091  0.000000
 8930.0  0.489971  0.000000  0.489971  0.000000
 8935.0  0.482835  0.000000  0.482835  0.000000
 8940.0  0.475299  0.000000  0.475299  0.000000
 8945.0  0.467902  0.000000  0.467902  0.000000
 8950.0  0.461015  0.000000  0.461015  0.000000
 8955.0  0.454970  0.000000  0.454970  0.000000
 8960.0  0.450098  0.000000  0.450098  0.000000
 8965.0  0.446675  0.000000  0.446675  0.000000
 8970.0  0.444763  0.000000  0.444763  0.000000
 8975.0  0.444369  0.000000  0.444369  0.000000
 8980.0  0.445501  0.000000  0.445501  0.000000
 8985.0  0.448152  0.000000  0.448152  0.000000
 8990.0  0.452261  0.000000  0.452261  0.000000
 8995.0  0.457754  0.000000  0.457754  0.000000
 9000.0  0.464555  0.000000  0.464555  0.000000
 9005.0  0.472457  0.000000  0.472457  0.000000
 9010.0  0.480719  0.000000  0.480719  0.000000
 9015.0  0.488466  0.000000  0.488466  0.000000
 9020.0  0.494824  0.000000  0.494824  0.000000
 9025.0  0.499030  0.000000  0.499030  0.000000
 9030.0  0.500759  0.000000  0.500759  0.000000
 9035.0  0.499796  0.000000  0.499796  0.000000
 9040.0  0.495929  0.000000  0.495929  0.000000
 9045.0  0.489279  0.000000  0.489279  0.000000
 9050.0  0.481310  0.000000  0.481310  0.000000
 9055.0  0.473823  0.000000  0.473823  0.000000
 9060.0  0.468618  0.000000  0.468618  0.000000
 9065.0  0.467023  0.000000  0.467023  0.000000
 9070.0  0.468471  0.000000  0.468471  0.000000
 9075.0  0.471924  0.000000  0.471924  0.000000
 9080.0  0.476344  0.000000  0.476344  0.000000
 9085.0  0.480758  0.000000  0.480758  0.000000
 9090.0  0.484467  0.000000  0.484467  0.000000
 9095.0  0.486840  0.000000  0.486840  0.000000
 9100.0  0.487245  0.000000  0.487245  0.000000
 9105.0  0.485277  0.000000  0.485277  0.000000
 9110.0  0.481442  0.000000  0.481442  0.000000
 9115.0  0.476471  0.000000  0.476471  0.000000
 9120.0  0.471096  0.000000  0.471096  0.000000
 9125.0  0.465999  0.000000  0.465999  0.000000
 9130.0  0.461650  0.000000  0.461650  0.000000
 9135.0  0.458468  0.000000  0.458468  0.000000
 9140.0  0.456873  0.000000  0.456873  0.000000
 9145.0  0.457196  0.000000  0.457196  0.000000
 9150.0  0.459417  0.000000  0.459417  0.000000
 9155.0  0.463431  0.000000  0.463431  0.000000
 9160.0  0.469128  0.000000  0.469128  0.000000
 9165.0  0.476223  0.000000  0.476223  0.000000
 9170.0  0.483708  0.000000  0.483708  0.000000
 9175.0  0.490397  0.000000  0.490397  0.000000
 9180.0  0.495104  0.000000  0.495104  0.000000
 9185.0  0.496990  0.000000  0.496990  0.000000
 9190.0  0.496603  0.000000  0.496603  0.000000
 9195.0  0.494841  0.000000  0.494841  0.000000
 9200.0  0.492601  0.000000  0.492601  0.000000
 9205.0  0.490630  0.000000  0.490630  0.000000
 9210.0  0.489085  0.000000  0.489085  0.000000
 9215.0  0.487973  0.000000  0.487973  0.000000
 9220.0  0.487302  0.000000  0.487302  0.000000
 9225.0  0.487011  0.000000  0.487011  0.000000
 9230.0  0.486770  0.000000  0.486770  0.000000
 9235.0  0.486181  0.000000  0.486181  0.000000
 9240.0  0.484845  0.000000  0.484845  0.000000
 9245.0  0.482497  0.000000  0.482497  0.000000
 9250.0  0.479410  0.000000  0.479410  0.000000
 9255.0  0.475991  0.000000  0.475991  0.000000
 9260.0  0.472644  0.000000  0.472644  0.000000
 9265.0  0.469539  0.000000  0.469539  0.000000
 9270.0  0.465895  0.000000  0.465895  0.000000
 9275.0  0.460691  0.000000  0.460691  0.000000
 9280.0  0.452909  0.000000  0.452909  0.000000
 9285.0  0.441887  0.000000  0.441887  0.000000
 9290.0  0.428387  0.000000  0.428387  0.000000
 9295.0  0.413531  0.000000  0.413531  0.000000
 9300.0  0.398437  0.000000  0.398437  0.000000
 9305.0  0.384208  0.000000  0.384208  0.000000
 9310.0  0.371861  0.000000  0.371861  0.000000
 9315.0  0.362397  0.000000  0.362397  0.000000
 9320.0  0.356815  0.000000  0.356815  0.000000
 9325.0  0.355848  0.000000  0.355848  0.000000
 9330.0  0.359158  0.000000  0.359158  0.000000
 9335.0  0.366139  0.000000  0.366139  0.000000
 9340.0  0.376188  0.000000  0.376188  0.000000
 9345.0  0.388695  0.000000  0.388695  0.000000
 9350.0  0.403027  0.000000  0.403027  0.000000
 9355.0  0.418549  0.000000  0.418549  0.000000
 9360.0  0.434625  0.000000  0.434625  0.000000
 9365.0  0.450449  0.000000  0.450449  0.000000
 9370.0  0.464549  0.000000  0.464549  0.000000
 9375.0  0.475283  0.000000  0.475283  0.000000
 9380.0  0.481010  0.000000  0.481010  0.000000
 9385.0  0.480613  0.000000  0.480613  0.000000
 9390.0  0.475075  0.000000  0.475075  0.000000
 9395.0  0.465905  0.000000  0.465905  0.000000
 9400.0  0.454611  0.000000  0.454611  0.000000
 9405.0  0.442717  0.000000  0.442717  0.000000
 9410.0  0.431806  0.000000  0.431806  0.000000
 9415.0  0.423480  0.000000  0.423480  0.000000
 9420.0  0.419338  0.000000  0.419338  0.000000
 9425.0  0.420446  0.000000  0.420446  0.000000
 9430.0  0.425728  0.000000  0.425728  0.000000
 9435.0  0.433577  0.000000  0.433577  0.000000
 9440.0  0.442382  0.000000  0.442382  0.000000
 9445.0  0.450695  0.000000  0.450695  0.000000
 9450.0  0.457706  0.000000  0.457706  0.000000
 9455.0  0.462767  0.000000  0.462767  0.000000
 9460.0  0.465228  0.000000  0.465228  0.000000
 9465.0  0.464625  0.000000  0.464625  0.000000
 9470.0  0.461239  0.000000  0.461239  0.000000
 9475.0  0.455532  0.000000  0.455532  0.000000
 9480.0  0.447969  0.000000  0.447969  0.000000
 9485.0  0.439152  0.000000  0.439152  0.000000
 9490.0  0.430236  0.000000  0.430236  0.000000
 9495.0  0.422512  0.000000  0.422512  0.000000
 9500.0  0.417273  0.000000  0.417273  0.000000
 9505.0  0.415416  0.000000  0.415416  0.000000
 9510.0  0.416265  0.000000  0.416265  0.000000
 9515.0  0.418746  0.000000  0.418746  0.000000
 9520.0  0.421787  0.000000  0.421787  0.000000
 9525.0  0.424516  0.000000  0.424516  0.000000
 9530.0  0.426856  0.000000  0.426856  0.000000
 9535.0  0.428929  0.000000  0.428929  0.000000
 9540.0  0.430858  0.000000  0.430858  0.000000
 9545.0  0.432708  0.000000  0.432708  0.000000
 9550.0  0.434316  0.000000  0.434316  0.000000
 9555.0  0.435462  0.000000  0.435462  0.000000
 9560.0  0.435924  0.000000  0.435924  0.000000
 9565.0  0.435545  0.000000  0.435545  0.000000
 9570.0  0.434416  0.000000  0.434416  0.000000
 9575.0  0.432691  0.000000  0.432691  0.000000
 9580.0  0.430524  0.000000  0.430524  0.000000
 9585.0  0.428049  0.000000  0.428049  0.000000
 9590.0  0.425330  0.000000  0.425330  0.000000
 9595.0  0.422408  0.000000  0.422408  0.000000
 9600.0  0.419327  0.000000  0.419327  0.000000
 9605.0  0.416171  0.000000  0.416171  0.000000
 9610.0  0.413184  0.000000  0.413184  0.000000
 9615.0  0.410654  0.000000  0.410654  0.000000
 9620.0  0.408865  0.000000  0.408865  0.000000
 9625.0  0.408130  0.000000  0.408130  0.000000
 9630.0  0.408863  0.000000  0.408863  0.000000
 9635.0  0.411505  0.000000  0.411505  0.000000
 9640.0  0.416497  0.000000  0.416497  0.000000
 9645.0  0.423978  0.000000  0.423978  0.000000
 9650.0  0.432870  0.000000  0.432870  0.000000
 9655.0  0.441792  0.000000  0.441792  0.000000
 9660.0  0.449366  0.000000  0.449366  0.000000
 9665.0  0.454484  0.000000  0.454484  0.000000
 9670.0  0.457139  0.000000  0.457139  0.000000
 9675.0  0.457597  0.000000  0.457597  0.000000
 9680.0  0.456123  0.000000  0.456123  0.000000
 9685.0  0.453022  0.000000  0.453022  0.000000
 9690.0  0.448751  0.000000  0.448751  0.000000
 9695.0  0.443805  0.000000  0.443805  0.000000
 9700.0  0.438679  0.000000  0.438679  0.000000
 9705.0  0.433787  0.000000  0.433787  0.000000
 9710.0  0.429217  0.000000  0.429217  0.000000
 9715.0  0.424972  0.000000  0.424972  0.000000
 9720.0  0.421058  0.000000  0.421058  0.000000
 9725.0  0.417497  0.000000  0.417497  0.000000
 9730.0  0.414377  0.000000  0.414377  0.000000
 9735.0  0.411803  0.000000  0.411803  0.000000
 9740.0  0.409879  0.000000  0.409879  0.000000
 9745.0  0.408666  0.000000  0.408666  0.000000
 9750.0  0.408041  0.000000  0.408041  0.000000
 9755.0  0.407837  0.000000  0.407837  0.000000
 9760.0  0.407887  0.000000  0.407887  0.000000
 9765.0  0.408048  0.000000  0.408048  0.000000
 9770.0  0.408262  0.000000  0.408262  0.000000
 9775.0  0.408498  0.000000  0.408498  0.000000
 9780.0  0.408721  0.000000  0.408721  0.000000
 9785.0  0.408885  0.000000  0.408885  0.000000
 9790.0  0.408892  0.000000  0.408892  0.000000
 9795.0  0.408630  0.000000  0.408630  0.000000
 9800.0  0.407988  0.000000  0.407988  0.000000
 9805.0  0.406918  0.000000  0.406918  0.000000
 9810.0  0.405634  0.000000  0.405634  0.000000
 9815.0  0.404415  0.000000  0.404415  0.000000
 9820.0  0.403538  0.000000  0.403538  0.000000
 9825.0  0.403205  0.000000  0.403205  0.000000
 9830.0  0.403306  0.000000  0.403306  0.000000
 9835.0  0.403653  0.000000  0.403653  0.000000
 9840.0  0.404060  0.000000  0.404060  0.000000
 9845.0  0.404348  0.000000  0.404348  0.000000
 9850.0  0.404367  0.000000  0.404367  0.000000
 9855.0  0.403977  0.000000  0.403977  0.000000
 9860.0  0.403038  0.000000  0.403038  0.000000
 9865.0  0.401490  0.000000  0.401490  0.000000
 9870.0  0.399602  0.000000  0.399602  0.000000
 9875.0  0.397723  0.000000  0.397723  0.000000
 9880.0  0.396202  0.000000  0.396202  0.000000
 9885.0  0.395300  0.000000  0.395300  0.000000
 9890.0  0.394913  0.000000  0.394913  0.000000
 9895.0  0.394847  0.000000  0.394847  0.000000
 9900.0  0.394908  0.000000  0.394908  0.000000
 9905.0  0.394930  0.000000  0.394930  0.000000
