#lRMS=0.004504811484 iRMS=0.0003877604031 0
#    lk  ukf_rk0v  uks_rk0v        fh       fse        fl        fd         fk
#
 4400.0  0.812150  0.009960  0.812150  0.000000  0.000000  0.000000  0.000000
 4405.0  0.792886  0.016999  0.792886  0.000000  0.000000  0.000000  0.000000
 4410.0  0.800428  0.012133  0.800428  0.000000  0.000000  0.000000  0.000000
 4415.0  0.841648  0.020948  0.841648  0.000000  0.000000  0.000000  0.000000
 4420.0  0.878526  0.008121  0.878526  0.000000  0.000000  0.000000  0.000000
 4425.0  0.888364  0.000756  0.888364  0.000000  0.000000  0.000000  0.000000
 4430.0  0.879259  0.001891  0.879259  0.000000  0.000000  0.000000  0.000000
 4435.0  0.872715  0.010316  0.872715  0.000000  0.000000  0.000000  0.000000
 4440.0  0.894118  0.011930  0.894118  0.000000  0.000000  0.000000  0.000000
 4445.0  0.941086  0.011816  0.941086  0.000000  0.000000  0.000000  0.000000
 4450.0  0.946140  0.029321  0.946140  0.000000  0.000000  0.000000  0.000000
 4455.0  0.868329  0.005853  0.868329  0.000000  0.000000  0.000000  0.000000
 4460.0  0.813125  0.028427  0.813125  0.000000  0.000000  0.000000  0.000000
 4465.0  0.861706  0.021302  0.861706  0.000000  0.000000  0.000000  0.000000
 4470.0  0.942319  0.003507  0.942319  0.000000  0.000000  0.000000  0.000000
 4475.0  0.979318  0.003810  0.979318  0.000000  0.000000  0.000000  0.000000
 4480.0  0.979084  0.000000  0.979084  0.000000  0.000000  0.000000  0.000000
 4485.0  0.979426  0.003014  0.979426  0.000000  0.000000  0.000000  0.000000
 4490.0  0.982668  0.007121  0.982668  0.000000  0.000000  0.000000  0.000000
 4495.0  0.986997  0.005011  0.986997  0.000000  0.000000  0.000000  0.000000
 4500.0  1.004776  0.002072  1.004776  0.000000  0.000000  0.000000  0.000000
 4505.0  1.054110  0.006452  1.054110  0.000000  0.000000  0.000000  0.000000
 4510.0  1.075527  0.016525  1.075527  0.000000  0.000000  0.000000  0.000000
 4515.0  1.062910  0.040321  1.062910  0.000000  0.000000  0.000000  0.000000
 4520.0  1.029646  0.019337  1.029646  0.000000  0.000000  0.000000  0.000000
 4525.0  0.939764  0.007156  0.939764  0.000000  0.000000  0.000000  0.000000
 4530.0  0.870682  0.007412  0.870682  0.000000  0.000000  0.000000  0.000000
 4535.0  0.920336  0.004554  0.920336  0.000000  0.000000  0.000000  0.000000
 4540.0  0.993263  0.016680  0.993263  0.000000  0.000000  0.000000  0.000000
 4545.0  0.993720  0.012527  0.993720  0.000000  0.000000  0.000000  0.000000
 4550.0  0.972761  0.006063  0.972761  0.000000  0.000000  0.000000  0.000000
 4555.0  0.997492  0.009628  0.997492  0.000000  0.000000  0.000000  0.000000
 4560.0  1.041228  0.010883  1.041228  0.000000  0.000000  0.000000  0.000000
 4565.0  1.041818  0.020771  1.041818  0.000000  0.000000  0.000000  0.000000
 4570.0  1.033602  0.009724  1.033602  0.000000  0.000000  0.000000  0.000000
 4575.0  1.024822  0.007779  1.024822  0.000000  0.000000  0.000000  0.000000
 4580.0  0.999308  0.006004  0.999308  0.000000  0.000000  0.000000  0.000000
 4585.0  0.992549  0.021836  0.992549  0.000000  0.000000  0.000000  0.000000
 4590.0  1.007140  0.008616  1.007140  0.000000  0.000000  0.000000  0.000000
 4595.0  0.987934  0.004531  0.987934  0.000000  0.000000  0.000000  0.000000
 4600.0  0.963377  0.018319  0.963377  0.000000  0.000000  0.000000  0.000000
 4605.0  0.996183  0.018170  0.996183  0.000000  0.000000  0.000000  0.000000
 4610.0  1.042288  0.015039  1.042288  0.000000  0.000000  0.000000  0.000000
 4615.0  1.049714  0.024289  1.049714  0.000000  0.000000  0.000000  0.000000
 4620.0  1.049895  0.027127  1.049895  0.000000  0.000000  0.000000  0.000000
 4625.0  1.058375  0.026923  1.058375  0.000000  0.000000  0.000000  0.000000
 4630.0  1.060782  0.021727  1.060782  0.000000  0.000000  0.000000  0.000000
 4635.0  1.027673  0.024552  1.027673  0.000000  0.000000  0.000000  0.000000
 4640.0  0.985376  0.019228  0.985376  0.000000  0.000000  0.000000  0.000000
 4645.0  0.944739  0.017871  0.944739  0.000000  0.000000  0.000000  0.000000
 4650.0  0.939899  0.020567  0.939899  0.000000  0.000000  0.000000  0.000000
 4655.0  0.993450  0.018767  0.993450  0.000000  0.000000  0.000000  0.000000
 4660.0  1.022739  0.020581  1.022739  0.000000  0.000000  0.000000  0.000000
 4665.0  0.957866  0.033668  0.957866  0.000000  0.000000  0.000000  0.000000
 4670.0  0.909941  0.020072  0.909941  0.000000  0.000000  0.000000  0.000000
 4675.0  0.955005  0.014883  0.955005  0.000000  0.000000  0.000000  0.000000
 4680.0  0.966996  0.022297  0.966996  0.000000  0.000000  0.000000  0.000000
 4685.0  0.980770  0.029930  0.980770  0.000000  0.000000  0.000000  0.000000
 4690.0  0.980367  0.019671  0.980367  0.000000  0.000000  0.000000  0.000000
 4695.0  0.961509  0.007290  0.961509  0.000000  0.000000  0.000000  0.000000
 4700.0  0.921928  0.016349  0.921928  0.000000  0.000000  0.000000  0.000000
 4705.0  0.903003  0.025101  0.903003  0.000000  0.000000  0.000000  0.000000
 4710.0  0.936392  0.022475  0.936392  0.000000  0.000000  0.000000  0.000000
 4715.0  0.996001  0.040098  0.996001  0.000000  0.000000  0.000000  0.000000
 4720.0  1.057217  0.025630  1.057217  0.000000  0.000000  0.000000  0.000000
 4725.0  1.033023  0.010289  1.033023  0.000000  0.000000  0.000000  0.000000
 4730.0  0.967649  0.024574  0.967649  0.000000  0.000000  0.000000  0.000000
 4735.0  0.979356  0.023228  0.979356  0.000000  0.000000  0.000000  0.000000
 4740.0  1.014903  0.027066  1.014903  0.000000  0.000000  0.000000  0.000000
 4745.0  1.043062  0.015745  1.043062  0.000000  0.000000  0.000000  0.000000
 4750.0  1.040725  0.013569  1.040725  0.000000  0.000000  0.000000  0.000000
 4755.0  1.011164  0.028578  1.011164  0.000000  0.000000  0.000000  0.000000
 4760.0  1.004068  0.015063  1.004068  0.000000  0.000000  0.000000  0.000000
 4765.0  0.979880  0.026494  0.979880  0.000000  0.000000  0.000000  0.000000
 4770.0  0.994786  0.020110  0.994786  0.000000  0.000000  0.000000  0.000000
 4775.0  1.045412  0.007344  1.045412  0.000000  0.000000  0.000000  0.000000
 4780.0  1.064007  0.017108  1.064007  0.000000  0.000000  0.000000  0.000000
 4785.0  1.033776  0.030666  1.033776  0.000000  0.000000  0.000000  0.000000
 4790.0  1.024256  0.019974  1.024256  0.000000  0.000000  0.000000  0.000000
 4795.0  1.060604  0.004523  1.060604  0.000000  0.000000  0.000000  0.000000
 4800.0  1.070934  0.020459  1.070934  0.000000  0.000000  0.000000  0.000000
 4805.0  1.056306  0.021921  1.056306  0.000000  0.000000  0.000000  0.000000
 4810.0  1.044086  0.015204  1.044086  0.000000  0.000000  0.000000  0.000000
 4815.0  1.064187  0.006702  1.064187  0.000000  0.000000  0.000000  0.000000
 4820.0  1.077062  0.009357  1.077062  0.000000  0.000000  0.000000  0.000000
 4825.0  1.050266  0.023398  1.050266  0.000000  0.000000  0.000000  0.000000
 4830.0  1.027068  0.015840  1.027068  0.000000  0.000000  0.000000  0.000000
 4835.0  1.020377  0.001364  1.020377  0.000000  0.000000  0.000000  0.000000
 4840.0  1.015509  0.010784  1.015509  0.000000  0.000000  0.000000  0.000000
 4845.0  1.037539  0.027253  1.037539  0.000000  0.000000  0.000000  0.000000
 4850.0  1.042290  0.019304  1.042290  0.000000  0.000000  0.000000  0.000000
 4855.0  0.966531  0.002054  0.966531  0.000000  0.000000  0.000000  0.000000
 4860.0  0.855742  0.009834  0.855742  0.000000  0.000000  0.000000  0.000000
 4865.0  0.858733  0.004143  0.858733  0.000000  0.000000  0.000000  0.000000
 4870.0  0.906471  0.009921  0.906471  0.000000  0.000000  0.000000  0.000000
 4875.0  0.949401  0.048760  0.949401  0.000000  0.000000  0.000000  0.000000
 4880.0  1.001350  0.022157  1.001350  0.000000  0.000000  0.000000  0.000000
 4885.0  0.957811  0.003487  0.957811  0.000000  0.000000  0.000000  0.000000
 4890.0  0.900249  0.015813  0.900249  0.000000  0.000000  0.000000  0.000000
 4895.0  0.976360  0.000378  0.976360  0.000000  0.000000  0.000000  0.000000
 4900.0  1.056753  0.010968  1.056753  0.000000  0.000000  0.000000  0.000000
 4905.0  1.046644  0.041901  1.046644  0.000000  0.000000  0.000000  0.000000
 4910.0  1.008707  0.018225  1.008707  0.000000  0.000000  0.000000  0.000000
 4915.0  0.940699  0.019805  0.940699  0.000000  0.000000  0.000000  0.000000
 4920.0  0.872745  0.005261  0.872745  0.000000  0.000000  0.000000  0.000000
 4925.0  0.930775  0.032631  0.930775  0.000000  0.000000  0.000000  0.000000
 4930.0  1.036821  0.018896  1.036821  0.000000  0.000000  0.000000  0.000000
 4935.0  1.009601  0.036461  1.009601  0.000000  0.000000  0.000000  0.000000
 4940.0  0.978354  0.034029  0.978354  0.000000  0.000000  0.000000  0.000000
 4945.0  1.031415  0.014833  1.031415  0.000000  0.000000  0.000000  0.000000
 4950.0  1.062099  0.018103  1.062099  0.000000  0.000000  0.000000  0.000000
 4955.0  1.005728  0.033446  1.005728  0.000000  0.000000  0.000000  0.000000
 4960.0  0.970480  0.024475  0.970480  0.000000  0.000000  0.000000  0.000000
 4965.0  1.011899  0.011737  1.011899  0.000000  0.000000  0.000000  0.000000
 4970.0  1.025708  0.024712  1.025708  0.000000  0.000000  0.000000  0.000000
 4975.0  1.007746  0.015335  1.007746  0.000000  0.000000  0.000000  0.000000
 4980.0  0.947031  0.007353  0.947031  0.000000  0.000000  0.000000  0.000000
 4985.0  0.933717  0.041328  0.933717  0.000000  0.000000  0.000000  0.000000
 4990.0  0.991089  0.034430  0.991089  0.000000  0.000000  0.000000  0.000000
 4995.0  1.003314  0.014162  1.003314  0.000000  0.000000  0.000000  0.000000
 5000.0  0.958909  0.015333  0.958909  0.000000  0.000000  0.000000  0.000000
 5005.0  0.893388  0.031084  0.893388  0.000000  0.000000  0.000000  0.000000
 5010.0  0.905170  0.012851  0.905170  0.000000  0.000000  0.000000  0.000000
 5015.0  0.886984  0.018869  0.886984  0.000000  0.000000  0.000000  0.000000
 5020.0  0.909119  0.026200  0.909119  0.000000  0.000000  0.000000  0.000000
 5025.0  0.946637  0.036514  0.946637  0.000000  0.000000  0.000000  0.000000
 5030.0  0.971470  0.031758  0.971470  0.000000  0.000000  0.000000  0.000000
 5035.0  0.961384  0.003220  0.961384  0.000000  0.000000  0.000000  0.000000
 5040.0  0.897121  0.010430  0.897121  0.000000  0.000000  0.000000  0.000000
 5045.0  0.919206  0.003618  0.919206  0.000000  0.000000  0.000000  0.000000
 5050.0  0.954266  0.016586  0.954266  0.000000  0.000000  0.000000  0.000000
 5055.0  0.967658  0.045480  0.967658  0.000000  0.000000  0.000000  0.000000
 5060.0  1.003591  0.043500  1.003591  0.000000  0.000000  0.000000  0.000000
 5065.0  0.962171  0.043700  0.962171  0.000000  0.000000  0.000000  0.000000
 5070.0  0.924498  0.030469  0.924498  0.000000  0.000000  0.000000  0.000000
 5075.0  0.908152  0.038657  0.908152  0.000000  0.000000  0.000000  0.000000
 5080.0  0.875626  0.028145  0.875626  0.000000  0.000000  0.000000  0.000000
 5085.0  0.911735  0.038134  0.911735  0.000000  0.000000  0.000000  0.000000
 5090.0  0.965177  0.039783  0.965177  0.000000  0.000000  0.000000  0.000000
 5095.0  0.949564  0.038468  0.949564  0.000000  0.000000  0.000000  0.000000
 5100.0  0.902819  0.028243  0.902819  0.000000  0.000000  0.000000  0.000000
 5105.0  0.907290  0.025801  0.907290  0.000000  0.000000  0.000000  0.000000
 5110.0  0.907437  0.026121  0.907437  0.000000  0.000000  0.000000  0.000000
 5115.0  0.945908  0.027882  0.945908  0.000000  0.000000  0.000000  0.000000
 5120.0  0.937382  0.033121  0.937382  0.000000  0.000000  0.000000  0.000000
 5125.0  0.880396  0.043696  0.880396  0.000000  0.000000  0.000000  0.000000
 5130.0  0.880150  0.035014  0.880150  0.000000  0.000000  0.000000  0.000000
 5135.0  0.884700  0.031922  0.884700  0.000000  0.000000  0.000000  0.000000
 5140.0  0.862953  0.021658  0.862953  0.000000  0.000000  0.000000  0.000000
 5145.0  0.856974  0.023318  0.856974  0.000000  0.000000  0.000000  0.000000
 5150.0  0.863860  0.023644  0.863860  0.000000  0.000000  0.000000  0.000000
 5155.0  0.895170  0.026164  0.895170  0.000000  0.000000  0.000000  0.000000
 5160.0  0.872475  0.040394  0.872475  0.000000  0.000000  0.000000  0.000000
 5165.0  0.717225  0.040548  0.717225  0.000000  0.000000  0.000000  0.000000
 5170.0  0.605326  0.018011  0.605326  0.000000  0.000000  0.000000  0.000000
 5175.0  0.687399  0.056597  0.687399  0.000000  0.000000  0.000000  0.000000
 5180.0  0.747557  0.040501  0.747557  0.000000  0.000000  0.000000  0.000000
 5185.0  0.727368  0.050903  0.727368  0.000000  0.000000  0.000000  0.000000
 5190.0  0.828832  0.029848  0.828832  0.000000  0.000000  0.000000  0.000000
 5195.0  0.893506  0.021618  0.893506  0.000000  0.000000  0.000000  0.000000
 5200.0  0.924094  0.029211  0.924094  0.000000  0.000000  0.000000  0.000000
 5205.0  0.869807  0.020591  0.869807  0.000000  0.000000  0.000000  0.000000
 5210.0  0.857632  0.017406  0.857632  0.000000  0.000000  0.000000  0.000000
 5215.0  0.930398  0.022777  0.930398  0.000000  0.000000  0.000000  0.000000
 5220.0  0.960294  0.020624  0.960294  0.000000  0.000000  0.000000  0.000000
 5225.0  0.908366  0.012215  0.908366  0.000000  0.000000  0.000000  0.000000
 5230.0  0.874923  0.006589  0.874923  0.000000  0.000000  0.000000  0.000000
 5235.0  0.948322  0.013399  0.948322  0.000000  0.000000  0.000000  0.000000
 5240.0  1.019861  0.020588  1.019861  0.000000  0.000000  0.000000  0.000000
 5245.0  1.020956  0.014467  1.020956  0.000000  0.000000  0.000000  0.000000
 5250.0  0.986901  0.008001  0.986901  0.000000  0.000000  0.000000  0.000000
 5255.0  0.992528  0.004910  0.992528  0.000000  0.000000  0.000000  0.000000
 5260.0  0.966391  0.017212  0.966391  0.000000  0.000000  0.000000  0.000000
 5265.0  0.829128  0.028456  0.829128  0.000000  0.000000  0.000000  0.000000
 5270.0  0.768855  0.016813  0.768855  0.000000  0.000000  0.000000  0.000000
 5275.0  0.876734  0.019593  0.876734  0.000000  0.000000  0.000000  0.000000
 5280.0  0.969306  0.019755  0.969306  0.000000  0.000000  0.000000  0.000000
 5285.0  1.013497  0.046120  1.013497  0.000000  0.000000  0.000000  0.000000
 5290.0  1.072450  0.027981  1.072450  0.000000  0.000000  0.000000  0.000000
 5295.0  1.025259  0.011918  1.025259  0.000000  0.000000  0.000000  0.000000
 5300.0  0.975553  0.010299  0.975553  0.000000  0.000000  0.000000  0.000000
 5305.0  1.039293  0.015195  1.039293  0.000000  0.000000  0.000000  0.000000
 5310.0  1.097373  0.015544  1.097373  0.000000  0.000000  0.000000  0.000000
 5315.0  1.084428  0.015613  1.084428  0.000000  0.000000  0.000000  0.000000
 5320.0  1.026837  0.017570  1.026837  0.000000  0.000000  0.000000  0.000000
 5325.0  0.929425  0.023126  0.929425  0.000000  0.000000  0.000000  0.000000
 5330.0  0.910590  0.023378  0.910590  0.000000  0.000000  0.000000  0.000000
 5335.0  1.000920  0.033983  1.000920  0.000000  0.000000  0.000000  0.000000
 5340.0  1.001670  0.008691  1.001670  0.000000  0.000000  0.000000  0.000000
 5345.0  1.001496  0.017464  1.001496  0.000000  0.000000  0.000000  0.000000
 5350.0  1.028369  0.015722  1.028369  0.000000  0.000000  0.000000  0.000000
 5355.0  1.083514  0.015289  1.083514  0.000000  0.000000  0.000000  0.000000
 5360.0  1.092419  0.011547  1.092419  0.000000  0.000000  0.000000  0.000000
 5365.0  1.013482  0.016307  1.013482  0.000000  0.000000  0.000000  0.000000
 5370.0  0.942847  0.016898  0.942847  0.000000  0.000000  0.000000  0.000000
 5375.0  0.994962  0.026906  0.994962  0.000000  0.000000  0.000000  0.000000
 5380.0  1.039942  0.007246  1.039942  0.000000  0.000000  0.000000  0.000000
 5385.0  1.034376  0.015763  1.034376  0.000000  0.000000  0.000000  0.000000
 5390.0  1.003123  0.012635  1.003123  0.000000  0.000000  0.000000  0.000000
 5395.0  0.954539  0.014528  0.954539  0.000000  0.000000  0.000000  0.000000
 5400.0  0.934670  0.014604  0.934670  0.000000  0.000000  0.000000  0.000000
 5405.0  0.916182  0.009101  0.916182  0.000000  0.000000  0.000000  0.000000
 5410.0  0.930059  0.011447  0.930059  0.000000  0.000000  0.000000  0.000000
 5415.0  0.993911  0.009709  0.993911  0.000000  0.000000  0.000000  0.000000
 5420.0  1.015616  0.009164  1.015616  0.000000  0.000000  0.000000  0.000000
 5425.0  1.000406  0.019341  1.000406  0.000000  0.000000  0.000000  0.000000
 5430.0  0.968487  0.013249  0.968487  0.000000  0.000000  0.000000  0.000000
 5435.0  0.979611  0.025430  0.979611  0.000000  0.000000  0.000000  0.000000
 5440.0  1.045977  0.018930  1.045977  0.000000  0.000000  0.000000  0.000000
 5445.0  1.022887  0.021608  1.022887  0.000000  0.000000  0.000000  0.000000
 5450.0  1.010531  0.021608  1.010531  0.000000  0.000000  0.000000  0.000000
 5455.0  1.010857  0.009195  1.010857  0.000000  0.000000  0.000000  0.000000
 5460.0  1.028987  0.019902  1.028987  0.000000  0.000000  0.000000  0.000000
 5465.0  1.025392  0.015354  1.025392  0.000000  0.000000  0.000000  0.000000
 5470.0  1.027502  0.010441  1.027502  0.000000  0.000000  0.000000  0.000000
 5475.0  1.000034  0.013238  1.000034  0.000000  0.000000  0.000000  0.000000
 5480.0  0.978320  0.013874  0.978320  0.000000  0.000000  0.000000  0.000000
 5485.0  1.005288  0.006595  1.005288  0.000000  0.000000  0.000000  0.000000
 5490.0  1.024958  0.008398  1.024958  0.000000  0.000000  0.000000  0.000000
 5495.0  1.031799  0.007961  1.031799  0.000000  0.000000  0.000000  0.000000
 5500.0  1.024800  0.005920  1.024800  0.000000  0.000000  0.000000  0.000000
 5505.0  1.008322  0.008389  1.008322  0.000000  0.000000  0.000000  0.000000
 5510.0  0.995692  0.005890  0.995692  0.000000  0.000000  0.000000  0.000000
 5515.0  1.010246  0.009848  1.010246  0.000000  0.000000  0.000000  0.000000
 5520.0  1.040669  0.008765  1.040669  0.000000  0.000000  0.000000  0.000000
 5525.0  1.018761  0.005088  1.018761  0.000000  0.000000  0.000000  0.000000
 5530.0  0.988268  0.003130  0.988268  0.000000  0.000000  0.000000  0.000000
 5535.0  1.005136  0.009433  1.005136  0.000000  0.000000  0.000000  0.000000
 5540.0  1.025733  0.008423  1.025733  0.000000  0.000000  0.000000  0.000000
 5545.0  1.041945  0.008950  1.041945  0.000000  0.000000  0.000000  0.000000
 5550.0  1.056838  0.007256  1.056838  0.000000  0.000000  0.000000  0.000000
 5555.0  1.044205  0.006974  1.044205  0.000000  0.000000  0.000000  0.000000
 5560.0  1.023136  0.007156  1.023136  0.000000  0.000000  0.000000  0.000000
 5565.0  0.990551  0.011481  0.990551  0.000000  0.000000  0.000000  0.000000
 5570.0  0.972220  0.005179  0.972220  0.000000  0.000000  0.000000  0.000000
 5575.0  0.991203  0.006272  0.991203  0.000000  0.000000  0.000000  0.000000
 5580.0  1.008609  0.007265  1.008609  0.000000  0.000000  0.000000  0.000000
 5585.0  0.952038  0.012708  0.952038  0.000000  0.000000  0.000000  0.000000
 5590.0  0.917626  0.006984  0.917626  0.000000  0.000000  0.000000  0.000000
 5595.0  0.950185  0.023897  0.950185  0.000000  0.000000  0.000000  0.000000
 5600.0  0.969688  0.007493  0.969688  0.000000  0.000000  0.000000  0.000000
 5605.0  1.019354  0.017976  1.019354  0.000000  0.000000  0.000000  0.000000
 5610.0  1.051730  0.015731  1.051730  0.000000  0.000000  0.000000  0.000000
 5615.0  0.995246  0.021079  0.995246  0.000000  0.000000  0.000000  0.000000
 5620.0  0.973354  0.012904  0.973354  0.000000  0.000000  0.000000  0.000000
 5625.0  0.989770  0.009942  0.989770  0.000000  0.000000  0.000000  0.000000
 5630.0  1.023207  0.008600  1.023207  0.000000  0.000000  0.000000  0.000000
 5635.0  1.016864  0.008846  1.016864  0.000000  0.000000  0.000000  0.000000
 5640.0  1.001018  0.004975  1.001018  0.000000  0.000000  0.000000  0.000000
 5645.0  1.013890  0.005810  1.013890  0.000000  0.000000  0.000000  0.000000
 5650.0  1.024171  0.008457  1.024171  0.000000  0.000000  0.000000  0.000000
 5655.0  0.997444  0.009508  0.997444  0.000000  0.000000  0.000000  0.000000
 5660.0  0.972689  0.005546  0.972689  0.000000  0.000000  0.000000  0.000000
 5665.0  0.995651  0.005513  0.995651  0.000000  0.000000  0.000000  0.000000
 5670.0  1.033001  0.005920  1.033001  0.000000  0.000000  0.000000  0.000000
 5675.0  1.046371  0.009471  1.046371  0.000000  0.000000  0.000000  0.000000
 5680.0  1.025592  0.012314  1.025592  0.000000  0.000000  0.000000  0.000000
 5685.0  0.996811  0.010621  0.996811  0.000000  0.000000  0.000000  0.000000
 5690.0  1.008977  0.006295  1.008977  0.000000  0.000000  0.000000  0.000000
 5695.0  1.026609  0.009069  1.026609  0.000000  0.000000  0.000000  0.000000
 5700.0  1.007324  0.013216  1.007324  0.000000  0.000000  0.000000  0.000000
 5705.0  0.969968  0.011688  0.969968  0.000000  0.000000  0.000000  0.000000
 5710.0  0.940776  0.005673  0.940776  0.000000  0.000000  0.000000  0.000000
 5715.0  0.994540  0.015105  0.994540  0.000000  0.000000  0.000000  0.000000
 5720.0  1.052469  0.009783  1.052469  0.000000  0.000000  0.000000  0.000000
 5725.0  1.065676  0.011942  1.065676  0.000000  0.000000  0.000000  0.000000
 5730.0  1.051595  0.014760  1.051595  0.000000  0.000000  0.000000  0.000000
 5735.0  1.051855  0.010085  1.051855  0.000000  0.000000  0.000000  0.000000
 5740.0  1.056108  0.009326  1.056108  0.000000  0.000000  0.000000  0.000000
 5745.0  1.047384  0.008269  1.047384  0.000000  0.000000  0.000000  0.000000
 5750.0  1.021693  0.010303  1.021693  0.000000  0.000000  0.000000  0.000000
 5755.0  1.014958  0.008085  1.014958  0.000000  0.000000  0.000000  0.000000
 5760.0  1.019646  0.009628  1.019646  0.000000  0.000000  0.000000  0.000000
 5765.0  1.038443  0.012837  1.038443  0.000000  0.000000  0.000000  0.000000
 5770.0  1.056489  0.008567  1.056489  0.000000  0.000000  0.000000  0.000000
 5775.0  1.037789  0.015530  1.037789  0.000000  0.000000  0.000000  0.000000
 5780.0  0.991570  0.012415  0.991570  0.000000  0.000000  0.000000  0.000000
 5785.0  0.971468  0.017237  0.971468  0.000000  0.000000  0.000000  0.000000
 5790.0  1.006408  0.015704  1.006408  0.000000  0.000000  0.000000  0.000000
 5795.0  1.034514  0.008942  1.034514  0.000000  0.000000  0.000000  0.000000
 5800.0  1.041180  0.005992  1.041180  0.000000  0.000000  0.000000  0.000000
 5805.0  1.033422  0.009783  1.033422  0.000000  0.000000  0.000000  0.000000
 5810.0  1.037725  0.009841  1.037725  0.000000  0.000000  0.000000  0.000000
 5815.0  1.046555  0.010392  1.046555  0.000000  0.000000  0.000000  0.000000
 5820.0  1.062354  0.013140  1.062354  0.000000  0.000000  0.000000  0.000000
 5825.0  1.070794  0.012550  1.070794  0.000000  0.000000  0.000000  0.000000
 5830.0  1.065547  0.013989  1.065547  0.000000  0.000000  0.000000  0.000000
 5835.0  1.060210  0.010916  1.060210  0.000000  0.000000  0.000000  0.000000
 5840.0  1.066124  0.012697  1.066124  0.000000  0.000000  0.000000  0.000000
 5845.0  1.063619  0.011608  1.063619  0.000000  0.000000  0.000000  0.000000
 5850.0  1.044196  0.010678  1.044196  0.000000  0.000000  0.000000  0.000000
 5855.0  1.015604  0.009249  1.015604  0.000000  0.000000  0.000000  0.000000
 5860.0  1.004910  0.013835  1.004910  0.000000  0.000000  0.000000  0.000000
 5865.0  1.027355  0.011528  1.027355  0.000000  0.000000  0.000000  0.000000
 5870.0  1.052534  0.012876  1.052534  0.000000  0.000000  0.000000  0.000000
 5875.0  1.060961  0.017116  1.060961  0.000000  0.000000  0.000000  0.000000
 5880.0  1.036648  0.014501  1.036648  0.000000  0.000000  0.000000  0.000000
 5885.0  0.937243  0.057529  0.937243  0.000000  0.000000  0.000000  0.000000
 5890.0  0.777230  0.040479  0.777230  0.000000  0.000000  0.000000  0.000000
 5895.0  0.790681  0.023576  0.790681  0.000000  0.000000  0.000000  0.000000
 5900.0  0.935095  0.045168  0.935095  0.000000  0.000000  0.000000  0.000000
 5905.0  1.023552  0.016073  1.023552  0.000000  0.000000  0.000000  0.000000
 5910.0  1.031688  0.014924  1.031688  0.000000  0.000000  0.000000  0.000000
 5915.0  1.027614  0.017501  1.027614  0.000000  0.000000  0.000000  0.000000
 5920.0  1.037639  0.020216  1.037639  0.000000  0.000000  0.000000  0.000000
 5925.0  1.039673  0.014020  1.039673  0.000000  0.000000  0.000000  0.000000
 5930.0  1.029890  0.017435  1.029890  0.000000  0.000000  0.000000  0.000000
 5935.0  1.035106  0.018335  1.035106  0.000000  0.000000  0.000000  0.000000
 5940.0  1.039134  0.014427  1.039134  0.000000  0.000000  0.000000  0.000000
 5945.0  1.031080  0.013526  1.031080  0.000000  0.000000  0.000000  0.000000
 5950.0  1.017028  0.011658  1.017028  0.000000  0.000000  0.000000  0.000000
 5955.0  1.018016  0.012550  1.018016  0.000000  0.000000  0.000000  0.000000
 5960.0  1.031360  0.012692  1.031360  0.000000  0.000000  0.000000  0.000000
 5965.0  1.040020  0.009819  1.040020  0.000000  0.000000  0.000000  0.000000
 5970.0  1.041673  0.009576  1.041673  0.000000  0.000000  0.000000  0.000000
 5975.0  1.023932  0.007056  1.023932  0.000000  0.000000  0.000000  0.000000
 5980.0  1.007946  0.009380  1.007946  0.000000  0.000000  0.000000  0.000000
 5985.0  0.997485  0.010299  0.997485  0.000000  0.000000  0.000000  0.000000
 5990.0  1.010662  0.010142  1.010662  0.000000  0.000000  0.000000  0.000000
 5995.0  1.014918  0.004632  1.014918  0.000000  0.000000  0.000000  0.000000
 6000.0  0.998650  0.008256  0.998650  0.000000  0.000000  0.000000  0.000000
 6005.0  0.986262  0.007221  0.986262  0.000000  0.000000  0.000000  0.000000
 6010.0  0.975245  0.006622  0.975245  0.000000  0.000000  0.000000  0.000000
 6015.0  0.971191  0.005422  0.971191  0.000000  0.000000  0.000000  0.000000
 6020.0  0.958699  0.007550  0.958699  0.000000  0.000000  0.000000  0.000000
 6025.0  0.974699  0.012065  0.974699  0.000000  0.000000  0.000000  0.000000
 6030.0  1.008878  0.009949  1.008878  0.000000  0.000000  0.000000  0.000000
 6035.0  1.020896  0.006474  1.020896  0.000000  0.000000  0.000000  0.000000
 6040.0  1.015981  0.007527  1.015981  0.000000  0.000000  0.000000  0.000000
 6045.0  1.017848  0.005597  1.017848  0.000000  0.000000  0.000000  0.000000
 6050.0  1.019438  0.005254  1.019438  0.000000  0.000000  0.000000  0.000000
 6055.0  1.005846  0.014152  1.005846  0.000000  0.000000  0.000000  0.000000
 6060.0  1.007285  0.009598  1.007285  0.000000  0.000000  0.000000  0.000000
 6065.0  1.003655  0.019780  1.003655  0.000000  0.000000  0.000000  0.000000
 6070.0  1.020146  0.008457  1.020146  0.000000  0.000000  0.000000  0.000000
 6075.0  1.016132  0.011124  1.016132  0.000000  0.000000  0.000000  0.000000
 6080.0  0.989487  0.017849  0.989487  0.000000  0.000000  0.000000  0.000000
 6085.0  0.981504  0.014893  0.981504  0.000000  0.000000  0.000000  0.000000
 6090.0  0.978556  0.014195  0.978556  0.000000  0.000000  0.000000  0.000000
