#iRMS=5.81352906e-05 0
#    lk  ukf_wg5v  uks_wg5v        fh        fse
#
 7525.0  0.680056  0.002033  0.680056  0.000000
 7530.0  0.678876  0.000334  0.678876  0.000000
 7535.0  0.681710  0.000386  0.681710  0.000000
 7540.0  0.687632  0.002978  0.687632  0.000000
 7545.0  0.681792  0.001660  0.681792  0.000000
 7550.0  0.678138  0.001532  0.678138  0.000000
 7555.0  0.677390  0.001556  0.677390  0.000000
 7560.0  0.676641  0.001603  0.676641  0.000000
 7565.0  0.675893  0.001615  0.675893  0.000000
 7570.0  0.675144  0.001660  0.675144  0.000000
 7575.0  0.674396  0.001694  0.674396  0.000000
 7580.0  0.673647  0.001716  0.673647  0.000000
 7585.0  0.672898  0.001748  0.672898  0.000000
 7590.0  0.672150  0.001790  0.672150  0.000000
 7595.0  0.671401  0.001800  0.671401  0.000000
 7600.0  0.670653  0.001841  0.670653  0.000000
 7605.0  0.669904  0.001881  0.669904  0.000000
 7610.0  0.669155  0.001901  0.669155  0.000000
 7615.0  0.668407  0.001959  0.668407  0.000000
 7620.0  0.667658  0.001968  0.667658  0.000000
 7625.0  0.666910  0.002006  0.666910  0.000000
 7630.0  0.666161  0.002043  0.666161  0.000000
 7635.0  0.665412  0.002052  0.665412  0.000000
 7640.0  0.664664  0.002097  0.664664  0.000000
 7645.0  0.663915  0.002149  0.663915  0.000000
 7650.0  0.663167  0.002158  0.663167  0.000000
 7655.0  0.662418  0.002192  0.662418  0.000000
 7660.0  0.661669  0.002226  0.661669  0.000000
 7665.0  0.660921  0.002243  0.660921  0.000000
 7670.0  0.660172  0.002300  0.660172  0.000000
 7675.0  0.659424  0.002316  0.659424  0.000000
 7680.0  0.658675  0.002348  0.658675  0.000000
 7685.0  0.657926  0.002387  0.657926  0.000000
 7690.0  0.657178  0.002403  0.657178  0.000000
 7695.0  0.656429  0.002449  0.656429  0.000000
 7700.0  0.655681  0.002479  0.655681  0.000000
 7705.0  0.654932  0.002509  0.654932  0.000000
 7710.0  0.654184  0.002539  0.654184  0.000000
 7715.0  0.653435  0.002582  0.653435  0.000000
 7720.0  0.652686  0.002582  0.652686  0.000000
 7725.0  0.651938  0.002632  0.651938  0.000000
 7730.0  0.651189  0.002660  0.651189  0.000000
 7735.0  0.654180  0.005070  0.654180  0.000000
 7740.0  0.652601  0.007319  0.652601  0.000000
 7745.0  0.643350  0.005085  0.643350  0.000000
 7750.0  0.639081  0.001323  0.639081  0.000000
 7755.0  0.643833  0.002209  0.643833  0.000000
 7760.0  0.649064  0.002356  0.649064  0.000000
 7765.0  0.650416  0.004648  0.650416  0.000000
 7770.0  0.645664  0.005540  0.645664  0.000000
 7775.0  0.638209  0.003932  0.638209  0.000000
 7780.0  0.636815  0.001615  0.636815  0.000000
 7785.0  0.638877  0.001737  0.638877  0.000000
 7790.0  0.641246  0.000000  0.641246  0.000000
 7795.0  0.639583  0.000000  0.639583  0.000000
 7800.0  0.636764  0.000722  0.636764  0.000000
 7805.0  0.636658  0.001949  0.636658  0.000000
 7810.0  0.637752  0.000334  0.637752  0.000000
 7815.0  0.641683  0.001649  0.641683  0.000000
 7820.0  0.644315  0.003201  0.644315  0.000000
 7825.0  0.641818  0.004002  0.641818  0.000000
 7830.0  0.635755  0.005303  0.635755  0.000000
 7835.0  0.633752  0.002882  0.633752  0.000000
 7840.0  0.635604  0.001190  0.635604  0.000000
 7845.0  0.635642  0.000000  0.635642  0.000000
 7850.0  0.637077  0.001758  0.637077  0.000000
 7855.0  0.641650  0.000273  0.641650  0.000000
 7860.0  0.638316  0.004122  0.638316  0.000000
 7865.0  0.636459  0.002990  0.636459  0.000000
 7870.0  0.633191  0.002167  0.633191  0.000000
 7875.0  0.631274  0.001638  0.631274  0.000000
 7880.0  0.630462  0.002653  0.630462  0.000000
 7885.0  0.635794  0.000984  0.635794  0.000000
 7890.0  0.630887  0.004535  0.630887  0.000000
 7895.0  0.627234  0.003183  0.627234  0.000000
 7900.0  0.625743  0.000273  0.625743  0.000000
 7905.0  0.629368  0.003548  0.629368  0.000000
 7910.0  0.628775  0.001811  0.628775  0.000000
 7915.0  0.624580  0.001444  0.624580  0.000000
 7920.0  0.618839  0.001021  0.618839  0.000000
 7925.0  0.620393  0.005713  0.620393  0.000000
 7930.0  0.613423  0.001603  0.613423  0.000000
 7935.0  0.612792  0.002332  0.612792  0.000000
 7940.0  0.615337  0.002175  0.615337  0.000000
 7945.0  0.609447  0.000273  0.609447  0.000000
 7950.0  0.615946  0.008881  0.615946  0.000000
 7955.0  0.615683  0.004207  0.615683  0.000000
 7960.0  0.616344  0.000796  0.616344  0.000000
 7965.0  0.620430  0.001800  0.620430  0.000000
 7970.0  0.618528  0.001003  0.618528  0.000000
 7975.0  0.620763  0.001221  0.620763  0.000000
 7980.0  0.624670  0.000386  0.624670  0.000000
 7985.0  0.623650  0.000772  0.623650  0.000000
 7990.0  0.621443  0.002123  0.621443  0.000000
 7995.0  0.612857  0.003512  0.612857  0.000000
 8000.0  0.604720  0.002324  0.604720  0.000000
 8005.0  0.611448  0.007042  0.611448  0.000000
 8010.0  0.615226  0.003142  0.615226  0.000000
 8015.0  0.618660  0.001507  0.618660  0.000000
 8020.0  0.616718  0.001507  0.616718  0.000000
 8025.0  0.606379  0.000579  0.606379  0.000000
 8030.0  0.607558  0.007677  0.607558  0.000000
 8035.0  0.613542  0.005331  0.613542  0.000000
 8040.0  0.614391  0.000000  0.614391  0.000000
 8045.0  0.602570  0.001811  0.602570  0.000000
 8050.0  0.602278  0.008815  0.602278  0.000000
 8055.0  0.608667  0.007183  0.608667  0.000000
 8060.0  0.612057  0.003201  0.612057  0.000000
 8065.0  0.616175  0.001174  0.616175  0.000000
 8070.0  0.613221  0.001309  0.613221  0.000000
 8075.0  0.612867  0.001615  0.612867  0.000000
 8080.0  0.612670  0.002984  0.612670  0.000000
 8085.0  0.607061  0.007828  0.607061  0.000000
 8090.0  0.604375  0.005930  0.604375  0.000000
 8095.0  0.600099  0.003652  0.600099  0.000000
 8100.0  0.599027  0.002770  0.599027  0.000000
 8105.0  0.602438  0.006913  0.602438  0.000000
 8110.0  0.606213  0.011463  0.606213  0.000000
 8115.0  0.606232  0.011815  0.606232  0.000000
 8120.0  0.604749  0.010480  0.604749  0.000000
 8125.0  0.604457  0.010481  0.604457  0.000000
 8130.0  0.603442  0.009672  0.603442  0.000000
 8135.0  0.599530  0.005630  0.599530  0.000000
 8140.0  0.594135  0.000193  0.594135  0.000000
 8145.0  0.589413  0.005029  0.589413  0.000000
 8150.0  0.586905  0.007503  0.586905  0.000000
 8155.0  0.586932  0.007152  0.586932  0.000000
 8160.0  0.585546  0.008375  0.585546  0.000000
 8165.0  0.579797  0.014474  0.579797  0.000000
 8170.0  0.574991  0.019520  0.574991  0.000000
 8175.0  0.576327  0.017700  0.576327  0.000000
 8180.0  0.580314  0.012914  0.580314  0.000000
 8185.0  0.581916  0.010796  0.581916  0.000000
 8190.0  0.578592  0.014187  0.578592  0.000000
 8195.0  0.571009  0.022337  0.571009  0.000000
 8200.0  0.570170  0.022949  0.570170  0.000000
 8205.0  0.584183  0.006956  0.584183  0.000000
 8210.0  0.599231  0.010197  0.599231  0.000000
 8215.0  0.599962  0.011340  0.599962  0.000000
 8220.0  0.586804  0.003040  0.586804  0.000000
 8225.0  0.566603  0.025302  0.566603  0.000000
 8230.0  0.556090  0.036728  0.556090  0.000000
 8235.0  0.567542  0.023599  0.567542  0.000000
 8240.0  0.585516  0.003166  0.585516  0.000000
 8245.0  0.592524  0.004981  0.592524  0.000000
 8250.0  0.590604  0.003171  0.590604  0.000000
 8255.0  0.586500  0.001092  0.586500  0.000000
 8260.0  0.586267  0.001003  0.586267  0.000000
 8265.0  0.592546  0.006316  0.592546  0.000000
 8270.0  0.595014  0.009404  0.595014  0.000000
 8275.0  0.585077  0.001378  0.585077  0.000000
 8280.0  0.574022  0.013412  0.574022  0.000000
 8285.0  0.573632  0.013520  0.573632  0.000000
 8290.0  0.577813  0.008519  0.577813  0.000000
 8295.0  0.578351  0.007587  0.578351  0.000000
 8300.0  0.576468  0.009370  0.576468  0.000000
 8305.0  0.575088  0.010584  0.575088  0.000000
 8310.0  0.574520  0.010891  0.574520  0.000000
 8315.0  0.574486  0.010602  0.574486  0.000000
 8320.0  0.574976  0.009731  0.574976  0.000000
 8325.0  0.575576  0.008730  0.575576  0.000000
 8330.0  0.573995  0.010173  0.573995  0.000000
 8335.0  0.569084  0.015333  0.569084  0.000000
 8340.0  0.566132  0.018310  0.566132  0.000000
 8345.0  0.569727  0.013962  0.569727  0.000000
 8350.0  0.575236  0.007478  0.575236  0.000000
 8355.0  0.577148  0.005007  0.577148  0.000000
 8360.0  0.575689  0.006316  0.575689  0.000000
 8365.0  0.572754  0.009273  0.572754  0.000000
 8370.0  0.571186  0.010696  0.571186  0.000000
 8375.0  0.572592  0.008798  0.572592  0.000000
 8380.0  0.572709  0.008342  0.572709  0.000000
 8385.0  0.568193  0.013062  0.568193  0.000000
 8390.0  0.565251  0.016026  0.565251  0.000000
 8395.0  0.569544  0.010898  0.569544  0.000000
 8400.0  0.574993  0.004485  0.574993  0.000000
 8405.0  0.574932  0.004224  0.574932  0.000000
 8410.0  0.573030  0.008141  0.573030  0.000000
 8415.0  0.572739  0.011108  0.572739  0.000000
 8420.0  0.571033  0.010222  0.571033  0.000000
 8425.0  0.570478  0.010974  0.570478  0.000000
 8430.0  0.568598  0.012464  0.568598  0.000000
 8435.0  0.561860  0.011133  0.561860  0.000000
 8440.0  0.559252  0.012272  0.559252  0.000000
 8445.0  0.561908  0.012630  0.561908  0.000000
 8450.0  0.567361  0.010988  0.567361  0.000000
 8455.0  0.572293  0.007237  0.572293  0.000000
 8460.0  0.573632  0.003718  0.573632  0.000000
 8465.0  0.570016  0.003154  0.570016  0.000000
 8470.0  0.565067  0.005384  0.565067  0.000000
 8475.0  0.563791  0.009773  0.563791  0.000000
 8480.0  0.564451  0.008326  0.564451  0.000000
 8485.0  0.568767  0.002777  0.568767  0.000000
 8490.0  0.562248  0.000193  0.562248  0.000000
 8495.0  0.523708  0.008373  0.523708  0.000000
 8500.0  0.516226  0.009364  0.516226  0.000000
 8505.0  0.541385  0.019993  0.541385  0.000000
 8510.0  0.552940  0.006302  0.552940  0.000000
 8515.0  0.550131  0.005373  0.550131  0.000000
 8520.0  0.547237  0.015264  0.547237  0.000000
 8525.0  0.545942  0.013732  0.545942  0.000000
 8530.0  0.545179  0.006209  0.545179  0.000000
 8535.0  0.522954  0.016020  0.522954  0.000000
 8540.0  0.472612  0.038440  0.472612  0.000000
 8545.0  0.459918  0.017838  0.459918  0.000000
 8550.0  0.473346  0.072760  0.473346  0.000000
 8555.0  0.498714  0.054841  0.498714  0.000000
 8560.0  0.531757  0.022345  0.531757  0.000000
 8565.0  0.543825  0.013657  0.543825  0.000000
 8570.0  0.540355  0.016117  0.540355  0.000000
 8575.0  0.538954  0.016774  0.538954  0.000000
 8580.0  0.538202  0.014904  0.538202  0.000000
 8585.0  0.536706  0.015840  0.536706  0.000000
 8590.0  0.533745  0.016251  0.533745  0.000000
 8595.0  0.531196  0.014164  0.531196  0.000000
 8600.0  0.533904  0.014070  0.533904  0.000000
 8605.0  0.536147  0.010680  0.536147  0.000000
 8610.0  0.536124  0.008065  0.536124  0.000000
 8615.0  0.535389  0.011761  0.535389  0.000000
 8620.0  0.535151  0.012820  0.535151  0.000000
 8625.0  0.539675  0.006946  0.539675  0.000000
 8630.0  0.546364  0.001190  0.546364  0.000000
 8635.0  0.547761  0.001672  0.547761  0.000000
 8640.0  0.545548  0.002978  0.545548  0.000000
 8645.0  0.542583  0.005980  0.542583  0.000000
 8650.0  0.543150  0.010503  0.543150  0.000000
 8655.0  0.531291  0.030548  0.531291  0.000000
 8660.0  0.489103  0.049995  0.489103  0.000000
 8665.0  0.467925  0.007193  0.467925  0.000000
 8670.0  0.467913  0.057605  0.467913  0.000000
 8675.0  0.495074  0.037506  0.495074  0.000000
 8680.0  0.526522  0.005584  0.526522  0.000000
 8685.0  0.519533  0.000432  0.519533  0.000000
 8690.0  0.516517  0.003003  0.516517  0.000000
 8695.0  0.537790  0.013170  0.537790  0.000000
 8700.0  0.513832  0.021387  0.513832  0.000000
 8705.0  0.532989  0.000000  0.532989  0.000000
 8710.0  0.521429  0.000000  0.521429  0.000000
 8715.0  0.521644  0.000000  0.521644  0.000000
 8720.0  0.529561  0.000000  0.529561  0.000000
 8725.0  0.527476  0.000000  0.527476  0.000000
 8730.0  0.518455  0.000000  0.518455  0.000000
 8735.0  0.516197  0.000000  0.516197  0.000000
 8740.0  0.515269  0.000000  0.515269  0.000000
 8745.0  0.514134  0.000000  0.514134  0.000000
 8750.0  0.510955  0.000000  0.510955  0.000000
 8755.0  0.520653  0.000000  0.520653  0.000000
 8760.0  0.524016  0.000000  0.524016  0.000000
 8765.0  0.517839  0.000000  0.517839  0.000000
 8770.0  0.516268  0.000000  0.516268  0.000000
 8775.0  0.523693  0.000000  0.523693  0.000000
 8780.0  0.526193  0.000000  0.526193  0.000000
 8785.0  0.522331  0.000000  0.522331  0.000000
 8790.0  0.512002  0.000000  0.512002  0.000000
 8795.0  0.521789  0.000000  0.521789  0.000000
 8800.0  0.510891  0.000000  0.510891  0.000000
 8805.0  0.495908  0.000000  0.495908  0.000000
 8810.0  0.512794  0.000000  0.512794  0.000000
 8815.0  0.524596  0.000000  0.524596  0.000000
 8820.0  0.517431  0.000000  0.517431  0.000000
 8825.0  0.518069  0.000000  0.518069  0.000000
 8830.0  0.525330  0.000000  0.525330  0.000000
 8835.0  0.513980  0.000000  0.513980  0.000000
 8840.0  0.515411  0.000000  0.515411  0.000000
 8845.0  0.516487  0.000000  0.516487  0.000000
 8850.0  0.522578  0.000000  0.522578  0.000000
 8855.0  0.514756  0.000000  0.514756  0.000000
 8860.0  0.504384  0.000000  0.504384  0.000000
 8865.0  0.505155  0.000000  0.505155  0.000000
 8870.0  0.519215  0.000000  0.519215  0.000000
 8875.0  0.516310  0.000000  0.516310  0.000000
 8880.0  0.525139  0.000000  0.525139  0.000000
 8885.0  0.528539  0.000000  0.528539  0.000000
 8890.0  0.524910  0.000000  0.524910  0.000000
 8895.0  0.517965  0.000000  0.517965  0.000000
 8900.0  0.527885  0.000000  0.527885  0.000000
 8905.0  0.524323  0.004443  0.524323  0.000000
 8910.0  0.518726  0.001039  0.518726  0.000000
 8915.0  0.522242  0.004871  0.522242  0.000000
 8920.0  0.521310  0.006448  0.521310  0.000000
 8925.0  0.509818  0.003718  0.509818  0.000000
 8930.0  0.511043  0.000000  0.511043  0.000000
 8935.0  0.509587  0.000000  0.509587  0.000000
 8940.0  0.509107  0.000000  0.509107  0.000000
 8945.0  0.509681  0.000000  0.509681  0.000000
 8950.0  0.510360  0.000000  0.510360  0.000000
 8955.0  0.509938  0.000000  0.509938  0.000000
 8960.0  0.507211  0.000000  0.507211  0.000000
 8965.0  0.501431  0.000000  0.501431  0.000000
 8970.0  0.493690  0.000000  0.493690  0.000000
 8975.0  0.485535  0.000000  0.485535  0.000000
 8980.0  0.478515  0.000000  0.478515  0.000000
 8985.0  0.473842  0.000000  0.473842  0.000000
 8990.0  0.471381  0.000000  0.471381  0.000000
 8995.0  0.470658  0.000000  0.470658  0.000000
 9000.0  0.471200  0.000000  0.471200  0.000000
 9005.0  0.472771  0.000000  0.472771  0.000000
 9010.0  0.476073  0.000000  0.476073  0.000000
 9015.0  0.482045  0.000000  0.482045  0.000000
 9020.0  0.491627  0.000000  0.491627  0.000000
 9025.0  0.505261  0.000000  0.505261  0.000000
 9030.0  0.521401  0.000000  0.521401  0.000000
 9035.0  0.538003  0.000000  0.538003  0.000000
 9040.0  0.553025  0.000000  0.553025  0.000000
 9045.0  0.564492  0.000000  0.564492  0.000000
 9050.0  0.570704  0.000000  0.570704  0.000000
 9055.0  0.570027  0.000000  0.570027  0.000000
 9060.0  0.560829  0.000000  0.560829  0.000000
 9065.0  0.542558  0.000000  0.542558  0.000000
 9070.0  0.518983  0.000000  0.518983  0.000000
 9075.0  0.494953  0.000000  0.494953  0.000000
 9080.0  0.475317  0.000000  0.475317  0.000000
 9085.0  0.463753  0.000000  0.463753  0.000000
 9090.0  0.459252  0.000000  0.459252  0.000000
 9095.0  0.459633  0.000000  0.459633  0.000000
 9100.0  0.462714  0.000000  0.462714  0.000000
 9105.0  0.466464  0.000000  0.466464  0.000000
 9110.0  0.469441  0.000000  0.469441  0.000000
 9115.0  0.470353  0.000000  0.470353  0.000000
 9120.0  0.467908  0.000000  0.467908  0.000000
 9125.0  0.461463  0.000000  0.461463  0.000000
 9130.0  0.452979  0.000000  0.452979  0.000000
 9135.0  0.445067  0.000000  0.445067  0.000000
 9140.0  0.440340  0.000000  0.440340  0.000000
 9145.0  0.440624  0.000000  0.440624  0.000000
 9150.0  0.444602  0.000000  0.444602  0.000000
 9155.0  0.450174  0.000000  0.450174  0.000000
 9160.0  0.455241  0.000000  0.455241  0.000000
 9165.0  0.458311  0.000000  0.458311  0.000000
 9170.0  0.460337  0.000000  0.460337  0.000000
 9175.0  0.462883  0.000000  0.462883  0.000000
 9180.0  0.467513  0.000000  0.467513  0.000000
 9185.0  0.475169  0.000000  0.475169  0.000000
 9190.0  0.484317  0.000000  0.484317  0.000000
 9195.0  0.492805  0.000000  0.492805  0.000000
 9200.0  0.498477  0.000000  0.498477  0.000000
 9205.0  0.499762  0.000000  0.499762  0.000000
 9210.0  0.497412  0.000000  0.497412  0.000000
 9215.0  0.492757  0.000000  0.492757  0.000000
 9220.0  0.487133  0.000000  0.487133  0.000000
 9225.0  0.481594  0.000000  0.481594  0.000000
 9230.0  0.476095  0.000000  0.476095  0.000000
 9235.0  0.470312  0.000000  0.470312  0.000000
 9240.0  0.463923  0.000000  0.463923  0.000000
 9245.0  0.457173  0.000000  0.457173  0.000000
 9250.0  0.452586  0.000000  0.452586  0.000000
 9255.0  0.453254  0.000000  0.453254  0.000000
 9260.0  0.462271  0.000000  0.462271  0.000000
 9265.0  0.481204  0.000000  0.481204  0.000000
 9270.0  0.505519  0.000000  0.505519  0.000000
 9275.0  0.529157  0.000000  0.529157  0.000000
 9280.0  0.546060  0.000000  0.546060  0.000000
 9285.0  0.551572  0.000000  0.551572  0.000000
 9290.0  0.546646  0.000000  0.546646  0.000000
 9295.0  0.533635  0.000000  0.533635  0.000000
 9300.0  0.514897  0.000000  0.514897  0.000000
 9305.0  0.492817  0.000000  0.492817  0.000000
 9310.0  0.469909  0.000000  0.469909  0.000000
 9315.0  0.448719  0.000000  0.448719  0.000000
 9320.0  0.431793  0.000000  0.431793  0.000000
 9325.0  0.420635  0.000000  0.420635  0.000000
 9330.0  0.412589  0.000000  0.412589  0.000000
 9335.0  0.403959  0.000000  0.403959  0.000000
 9340.0  0.391047  0.000000  0.391047  0.000000
 9345.0  0.371833  0.000000  0.371833  0.000000
 9350.0  0.350997  0.000000  0.350997  0.000000
 9355.0  0.334892  0.000000  0.334892  0.000000
 9360.0  0.329875  0.000000  0.329875  0.000000
 9365.0  0.340390  0.000000  0.340390  0.000000
 9370.0  0.363250  0.000000  0.363250  0.000000
 9375.0  0.393354  0.000000  0.393354  0.000000
 9380.0  0.425604  0.000000  0.425604  0.000000
 9385.0  0.455528  0.000000  0.455528  0.000000
 9390.0  0.481160  0.000000  0.481160  0.000000
 9395.0  0.501162  0.000000  0.501162  0.000000
 9400.0  0.514195  0.000000  0.514195  0.000000
 9405.0  0.519426  0.000000  0.519426  0.000000
 9410.0  0.518041  0.000000  0.518041  0.000000
 9415.0  0.511735  0.000000  0.511735  0.000000
 9420.0  0.502200  0.000000  0.502200  0.000000
 9425.0  0.490973  0.000000  0.490973  0.000000
 9430.0  0.478961  0.000000  0.478961  0.000000
 9435.0  0.466917  0.000000  0.466917  0.000000
 9440.0  0.455594  0.000000  0.455594  0.000000
 9445.0  0.445804  0.000000  0.445804  0.000000
 9450.0  0.438616  0.000000  0.438616  0.000000
 9455.0  0.435157  0.000000  0.435157  0.000000
 9460.0  0.436556  0.000000  0.436556  0.000000
 9465.0  0.443242  0.000000  0.443242  0.000000
 9470.0  0.452839  0.000000  0.452839  0.000000
 9475.0  0.462272  0.000000  0.462272  0.000000
 9480.0  0.468464  0.000000  0.468464  0.000000
 9485.0  0.469254  0.000000  0.469254  0.000000
 9490.0  0.466139  0.000000  0.466139  0.000000
 9495.0  0.461532  0.000000  0.461532  0.000000
 9500.0  0.457843  0.000000  0.457843  0.000000
 9505.0  0.456813  0.000000  0.456813  0.000000
 9510.0  0.457501  0.000000  0.457501  0.000000
 9515.0  0.458293  0.000000  0.458293  0.000000
 9520.0  0.457578  0.000000  0.457578  0.000000
 9525.0  0.454371  0.000000  0.454371  0.000000
 9530.0  0.450216  0.000000  0.450216  0.000000
 9535.0  0.447282  0.000000  0.447282  0.000000
 9540.0  0.447742  0.000000  0.447742  0.000000
 9545.0  0.452788  0.000000  0.452788  0.000000
 9550.0  0.459695  0.000000  0.459695  0.000000
 9555.0  0.464757  0.000000  0.464757  0.000000
 9560.0  0.464271  0.000000  0.464271  0.000000
 9565.0  0.455829  0.000000  0.455829  0.000000
 9570.0  0.442223  0.000000  0.442223  0.000000
 9575.0  0.427541  0.000000  0.427541  0.000000
 9580.0  0.415872  0.000000  0.415872  0.000000
 9585.0  0.410289  0.000000  0.410289  0.000000
 9590.0  0.409803  0.000000  0.409803  0.000000
 9595.0  0.412408  0.000000  0.412408  0.000000
 9600.0  0.416096  0.000000  0.416096  0.000000
 9605.0  0.419113  0.000000  0.419113  0.000000
 9610.0  0.420705  0.000000  0.420705  0.000000
 9615.0  0.420373  0.000000  0.420373  0.000000
 9620.0  0.417612  0.000000  0.417612  0.000000
 9625.0  0.412170  0.000000  0.412170  0.000000
 9630.0  0.404781  0.000000  0.404781  0.000000
 9635.0  0.396427  0.000000  0.396427  0.000000
 9640.0  0.388091  0.000000  0.388091  0.000000
 9645.0  0.380836  0.000000  0.380836  0.000000
 9650.0  0.376046  0.000000  0.376046  0.000000
 9655.0  0.375188  0.000000  0.375188  0.000000
 9660.0  0.379728  0.000000  0.379728  0.000000
 9665.0  0.390317  0.000000  0.390317  0.000000
 9670.0  0.404355  0.000000  0.404355  0.000000
 9675.0  0.418426  0.000000  0.418426  0.000000
 9680.0  0.429116  0.000000  0.429116  0.000000
 9685.0  0.433934  0.000000  0.433934  0.000000
 9690.0  0.434089  0.000000  0.434089  0.000000
 9695.0  0.431714  0.000000  0.431714  0.000000
 9700.0  0.428944  0.000000  0.428944  0.000000
 9705.0  0.427418  0.000000  0.427418  0.000000
 9710.0  0.426798  0.000000  0.426798  0.000000
 9715.0  0.426254  0.000000  0.426254  0.000000
 9720.0  0.424956  0.000000  0.424956  0.000000
 9725.0  0.422171  0.000000  0.422171  0.000000
 9730.0  0.417571  0.000000  0.417571  0.000000
 9735.0  0.410925  0.000000  0.410925  0.000000
 9740.0  0.402004  0.000000  0.402004  0.000000
 9745.0  0.391030  0.000000  0.391030  0.000000
 9750.0  0.380031  0.000000  0.380031  0.000000
 9755.0  0.371491  0.000000  0.371491  0.000000
 9760.0  0.367888  0.000000  0.367888  0.000000
 9765.0  0.370724  0.000000  0.370724  0.000000
 9770.0  0.377566  0.000000  0.377566  0.000000
 9775.0  0.385002  0.000000  0.385002  0.000000
 9780.0  0.389618  0.000000  0.389618  0.000000
 9785.0  0.389033  0.000000  0.389033  0.000000
 9790.0  0.384999  0.000000  0.384999  0.000000
 9795.0  0.380297  0.000000  0.380297  0.000000
 9800.0  0.377711  0.000000  0.377711  0.000000
 9805.0  0.379204  0.000000  0.379204  0.000000
 9810.0  0.383463  0.000000  0.383463  0.000000
 9815.0  0.388355  0.000000  0.388355  0.000000
 9820.0  0.391744  0.000000  0.391744  0.000000
 9825.0  0.392067  0.000000  0.392067  0.000000
 9830.0  0.390027  0.000000  0.390027  0.000000
 9835.0  0.386898  0.000000  0.386898  0.000000
 9840.0  0.383951  0.000000  0.383951  0.000000
 9845.0  0.382202  0.000000  0.382202  0.000000
 9850.0  0.381641  0.000000  0.381641  0.000000
 9855.0  0.382001  0.000000  0.382001  0.000000
 9860.0  0.383012  0.000000  0.383012  0.000000
 9865.0  0.384424  0.000000  0.384424  0.000000
 9870.0  0.386038  0.000000  0.386038  0.000000
 9875.0  0.387676  0.000000  0.387676  0.000000
 9880.0  0.389154  0.000000  0.389154  0.000000
 9885.0  0.390314  0.000000  0.390314  0.000000
 9890.0  0.391084  0.000000  0.391084  0.000000
 9895.0  0.391416  0.000000  0.391416  0.000000
 9900.0  0.391260  0.000000  0.391260  0.000000
 9905.0  0.390610  0.000000  0.390610  0.000000
 9910.0  0.389634  0.000000  0.389634  0.000000
 9915.0  0.388543  0.000000  0.388543  0.000000
 9920.0  0.387548  0.000000  0.387548  0.000000
 9925.0  0.386835  0.000000  0.386835  0.000000
 9930.0  0.386496  0.000000  0.386496  0.000000
 9935.0  0.386597  0.000000  0.386597  0.000000
 9940.0  0.387206  0.000000  0.387206  0.000000
 9945.0  0.388316  0.000000  0.388316  0.000000
 9950.0  0.389632  0.000000  0.389632  0.000000
 9955.0  0.390784  0.000000  0.390784  0.000000
 9960.0  0.391404  0.000000  0.391404  0.000000
 9965.0  0.391228  0.000000  0.391228  0.000000
 9970.0  0.390424  0.000000  0.390424  0.000000
 9975.0  0.389266  0.000000  0.389266  0.000000
 9980.0  0.388027  0.000000  0.388027  0.000000
 9985.0  0.386976  0.000000  0.386976  0.000000
 9990.0  0.386358  0.000000  0.386358  0.000000
 9995.0  0.386412  0.000000  0.386412  0.000000
10000.0  0.387378  0.000000  0.387378  0.000000
10005.0  0.389258  0.000000  0.389258  0.000000
10010.0  0.391112  0.000000  0.391112  0.000000
10015.0  0.391759  0.000000  0.391759  0.000000
10020.0  0.390020  0.000000  0.390020  0.000000
10025.0  0.385203  0.000000  0.385203  0.000000
10030.0  0.378557  0.000000  0.378557  0.000000
10035.0  0.371818  0.000000  0.371818  0.000000
10040.0  0.366721  0.000000  0.366721  0.000000
10045.0  0.364535  0.000000  0.364535  0.000000
10050.0  0.364666  0.000000  0.364666  0.000000
10055.0  0.366054  0.000000  0.366054  0.000000
10060.0  0.367638  0.000000  0.367638  0.000000
10065.0  0.368587  0.000000  0.368587  0.000000
10070.0  0.368990  0.000000  0.368990  0.000000
10075.0  0.369165  0.000000  0.369165  0.000000
10080.0  0.369431  0.000000  0.369431  0.000000
10085.0  0.370032  0.000000  0.370032  0.000000
10090.0  0.370910  0.000000  0.370910  0.000000
10095.0  0.371934  0.000000  0.371934  0.000000
10100.0  0.372974  0.000000  0.372974  0.000000
10105.0  0.373858  0.000000  0.373858  0.000000
10110.0  0.374253  0.000000  0.374253  0.000000
10115.0  0.373787  0.000000  0.373787  0.000000
10120.0  0.372088  0.000000  0.372088  0.000000
10125.0  0.369030  0.000000  0.369030  0.000000
10130.0  0.365471  0.000000  0.365471  0.000000
10135.0  0.362518  0.000000  0.362518  0.000000
10140.0  0.361276  0.000000  0.361276  0.000000
10145.0  0.362433  0.000000  0.362433  0.000000
10150.0  0.365014  0.000000  0.365014  0.000000
10155.0  0.367625  0.000000  0.367625  0.000000
10160.0  0.368873  0.000000  0.368873  0.000000
10165.0  0.367827  0.000000  0.367827  0.000000
10170.0  0.365402  0.000000  0.365402  0.000000
10175.0  0.362974  0.000000  0.362974  0.000000
10180.0  0.361919  0.000000  0.361919  0.000000
10185.0  0.363145  0.000000  0.363145  0.000000
10190.0  0.365676  0.000000  0.365676  0.000000
10195.0  0.368067  0.000000  0.368067  0.000000
10200.0  0.368872  0.000000  0.368872  0.000000
10205.0  0.367133  0.000000  0.367133  0.000000
10210.0  0.363843  0.000000  0.363843  0.000000
