#iRMS=8.228752995e-05 0
#    lk  ukf_rg5v  uks_rg5v        fh        fse
#
 6520.0  0.883953  0.014618  0.883953  0.000000
 6525.0  0.887767  0.017377  0.887767  0.000000
 6530.0  0.887077  0.008248  0.887077  0.000000
 6535.0  0.888235  0.005567  0.888235  0.000000
 6540.0  0.888585  0.005607  0.888585  0.000000
 6545.0  0.883145  0.004696  0.883145  0.000000
 6550.0  0.862166  0.006331  0.862166  0.000000
 6555.0  0.814347  0.036887  0.814347  0.000000
 6560.0  0.734704  0.023063  0.734704  0.000000
 6565.0  0.725905  0.019855  0.725905  0.000000
 6570.0  0.810398  0.011845  0.810398  0.000000
 6575.0  0.850006  0.007963  0.850006  0.000000
 6580.0  0.863834  0.006194  0.863834  0.000000
 6585.0  0.867202  0.011622  0.867202  0.000000
 6590.0  0.862911  0.007949  0.862911  0.000000
 6595.0  0.858548  0.000722  0.858548  0.000000
 6600.0  0.872488  0.009499  0.872488  0.000000
 6605.0  0.875178  0.009992  0.875178  0.000000
 6610.0  0.871171  0.006030  0.871171  0.000000
 6615.0  0.879010  0.006954  0.879010  0.000000
 6620.0  0.883313  0.006459  0.883313  0.000000
 6625.0  0.878761  0.005905  0.878761  0.000000
 6630.0  0.866894  0.003003  0.866894  0.000000
 6635.0  0.852291  0.006272  0.852291  0.000000
 6640.0  0.852352  0.010213  0.852352  0.000000
 6645.0  0.858486  0.010376  0.858486  0.000000
 6650.0  0.865578  0.010911  0.865578  0.000000
 6655.0  0.866181  0.010673  0.866181  0.000000
 6660.0  0.858135  0.012544  0.858135  0.000000
 6665.0  0.851819  0.008311  0.851819  0.000000
 6670.0  0.859019  0.005732  0.859019  0.000000
 6675.0  0.856034  0.007691  0.856034  0.000000
 6680.0  0.851857  0.005208  0.851857  0.000000
 6685.0  0.862958  0.006753  0.862958  0.000000
 6690.0  0.869401  0.004906  0.869401  0.000000
 6695.0  0.859030  0.003889  0.859030  0.000000
 6700.0  0.850760  0.004264  0.850760  0.000000
 6705.0  0.846003  0.008202  0.846003  0.000000
 6710.0  0.843558  0.009651  0.843558  0.000000
 6715.0  0.833898  0.006736  0.833898  0.000000
 6720.0  0.832672  0.001831  0.832672  0.000000
 6725.0  0.843272  0.003548  0.843272  0.000000
 6730.0  0.846539  0.006459  0.846539  0.000000
 6735.0  0.845089  0.005165  0.845089  0.000000
 6740.0  0.841703  0.004704  0.841703  0.000000
 6745.0  0.835191  0.005300  0.835191  0.000000
 6750.0  0.833472  0.003040  0.833472  0.000000
 6755.0  0.838405  0.003027  0.838405  0.000000
 6760.0  0.845063  0.002348  0.845063  0.000000
 6765.0  0.842188  0.004131  0.842188  0.000000
 6770.0  0.831442  0.003851  0.831442  0.000000
 6775.0  0.833530  0.004418  0.833530  0.000000
 6780.0  0.839576  0.003703  0.839576  0.000000
 6785.0  0.834203  0.002114  0.834203  0.000000
 6790.0  0.832760  0.002546  0.832760  0.000000
 6795.0  0.830030  0.003100  0.830030  0.000000
 6800.0  0.831309  0.002546  0.831309  0.000000
 6805.0  0.831057  0.006005  0.831057  0.000000
 6810.0  0.828934  0.006675  0.828934  0.000000
 6815.0  0.828348  0.002646  0.828348  0.000000
 6820.0  0.828284  0.004624  0.828284  0.000000
 6825.0  0.829871  0.001568  0.829871  0.000000
 6830.0  0.826472  0.001769  0.826472  0.000000
 6835.0  0.821364  0.008773  0.821364  0.000000
 6840.0  0.816539  0.007420  0.816539  0.000000
 6845.0  0.815587  0.007149  0.815587  0.000000
 6850.0  0.814636  0.006884  0.814636  0.000000
 6855.0  0.813684  0.006608  0.813684  0.000000
 6860.0  0.812732  0.006343  0.812732  0.000000
 6865.0  0.811780  0.006073  0.811780  0.000000
 6870.0  0.810829  0.005797  0.810829  0.000000
 6875.0  0.809877  0.005540  0.809877  0.000000
 6880.0  0.808925  0.005258  0.808925  0.000000
 6885.0  0.807973  0.004996  0.807973  0.000000
 6890.0  0.807021  0.004728  0.807021  0.000000
 6895.0  0.806070  0.004452  0.806070  0.000000
 6900.0  0.805118  0.004184  0.805118  0.000000
 6905.0  0.804166  0.003899  0.804166  0.000000
 6910.0  0.803214  0.003631  0.803214  0.000000
 6915.0  0.802263  0.003376  0.802263  0.000000
 6920.0  0.801311  0.003100  0.801311  0.000000
 6925.0  0.800359  0.002823  0.800359  0.000000
 6930.0  0.799407  0.002546  0.799407  0.000000
 6935.0  0.798455  0.002284  0.798455  0.000000
 6940.0  0.797504  0.002006  0.797504  0.000000
 6945.0  0.796552  0.001726  0.796552  0.000000
 6950.0  0.795600  0.001444  0.795600  0.000000
 6955.0  0.794648  0.001190  0.794648  0.000000
 6960.0  0.793697  0.000905  0.793697  0.000000
 6965.0  0.792745  0.000669  0.792745  0.000000
 6970.0  0.791793  0.000273  0.791793  0.000000
 6975.0  0.794649  0.006017  0.794649  0.000000
 6980.0  0.779114  0.002517  0.779114  0.000000
 6985.0  0.792381  0.006011  0.792381  0.000000
 6990.0  0.799056  0.001615  0.799056  0.000000
 6995.0  0.801494  0.003611  0.801494  0.000000
 7000.0  0.794149  0.003195  0.794149  0.000000
 7005.0  0.780428  0.008675  0.780428  0.000000
 7010.0  0.781764  0.003580  0.781764  0.000000
 7015.0  0.776016  0.005384  0.776016  0.000000
 7020.0  0.771672  0.002167  0.771672  0.000000
 7025.0  0.774148  0.004959  0.774148  0.000000
 7030.0  0.783398  0.003703  0.783398  0.000000
 7035.0  0.782363  0.003442  0.782363  0.000000
 7040.0  0.786231  0.004943  0.786231  0.000000
 7045.0  0.794045  0.005404  0.794045  0.000000
 7050.0  0.794639  0.001851  0.794639  0.000000
 7055.0  0.789289  0.002061  0.789289  0.000000
 7060.0  0.783860  0.003753  0.783860  0.000000
 7065.0  0.779315  0.005784  0.779315  0.000000
 7070.0  0.780167  0.004860  0.780167  0.000000
 7075.0  0.789883  0.006797  0.789883  0.000000
 7080.0  0.789396  0.002618  0.789396  0.000000
 7085.0  0.776976  0.000722  0.776976  0.000000
 7090.0  0.770495  0.003431  0.770495  0.000000
 7095.0  0.774505  0.003015  0.774505  0.000000
 7100.0  0.783834  0.005892  0.783834  0.000000
 7105.0  0.787220  0.009534  0.787220  0.000000
 7110.0  0.777465  0.003772  0.777465  0.000000
 7115.0  0.778442  0.008355  0.778442  0.000000
 7120.0  0.780199  0.014886  0.780199  0.000000
 7125.0  0.777896  0.016054  0.777896  0.000000
 7130.0  0.775119  0.017439  0.775119  0.000000
 7135.0  0.781589  0.023832  0.781589  0.000000
 7140.0  0.786091  0.028638  0.786091  0.000000
 7145.0  0.777940  0.021236  0.777940  0.000000
 7150.0  0.772641  0.018327  0.772641  0.000000
 7155.0  0.777316  0.022619  0.777316  0.000000
 7160.0  0.778401  0.021937  0.778401  0.000000
 7165.0  0.766533  0.010099  0.766533  0.000000
 7170.0  0.756243  0.007902  0.756243  0.000000
 7175.0  0.745377  0.011705  0.745377  0.000000
 7180.0  0.735296  0.019046  0.735296  0.000000
 7185.0  0.717311  0.032836  0.717311  0.000000
 7190.0  0.710798  0.037110  0.710798  0.000000
 7195.0  0.715066  0.033121  0.715066  0.000000
 7200.0  0.726347  0.023728  0.726347  0.000000
 7205.0  0.731550  0.018703  0.731550  0.000000
 7210.0  0.747642  0.017018  0.747642  0.000000
 7215.0  0.765636  0.032806  0.765636  0.000000
 7220.0  0.774562  0.038697  0.774562  0.000000
 7225.0  0.773666  0.034046  0.773666  0.000000
 7230.0  0.765488  0.025651  0.765488  0.000000
 7235.0  0.747522  0.012841  0.747522  0.000000
 7240.0  0.740911  0.017266  0.740911  0.000000
 7245.0  0.742185  0.018159  0.742185  0.000000
 7250.0  0.748342  0.018984  0.748342  0.000000
 7255.0  0.744590  0.008760  0.744590  0.000000
 7260.0  0.750653  0.015963  0.750653  0.000000
 7265.0  0.744898  0.010242  0.744898  0.000000
 7270.0  0.743090  0.012124  0.743090  0.000000
 7275.0  0.733291  0.008623  0.733291  0.000000
 7280.0  0.729206  0.012149  0.729206  0.000000
 7285.0  0.728451  0.020854  0.728451  0.000000
 7290.0  0.716711  0.019529  0.716711  0.000000
 7295.0  0.720019  0.019611  0.720019  0.000000
 7300.0  0.736061  0.007430  0.736061  0.000000
 7305.0  0.733759  0.004158  0.733759  0.000000
 7310.0  0.729254  0.009273  0.729254  0.000000
 7315.0  0.732833  0.011175  0.732833  0.000000
 7320.0  0.737189  0.009724  0.737189  0.000000
 7325.0  0.738931  0.011386  0.738931  0.000000
 7330.0  0.736015  0.006545  0.736015  0.000000
 7335.0  0.741213  0.009151  0.741213  0.000000
 7340.0  0.747233  0.014249  0.747233  0.000000
 7345.0  0.744920  0.011932  0.744920  0.000000
 7350.0  0.739297  0.008346  0.739297  0.000000
 7355.0  0.732110  0.008440  0.732110  0.000000
 7360.0  0.729359  0.010843  0.729359  0.000000
 7365.0  0.726899  0.001748  0.726899  0.000000
 7370.0  0.732570  0.001221  0.732570  0.000000
 7375.0  0.739166  0.005520  0.739166  0.000000
 7380.0  0.734340  0.003027  0.734340  0.000000
 7385.0  0.718198  0.008705  0.718198  0.000000
 7390.0  0.703626  0.002869  0.703626  0.000000
 7395.0  0.714364  0.002757  0.714364  0.000000
 7400.0  0.721754  0.000905  0.721754  0.000000
 7405.0  0.718991  0.003548  0.718991  0.000000
 7410.0  0.706361  0.002348  0.706361  0.000000
 7415.0  0.702781  0.004030  0.702781  0.000000
 7420.0  0.707792  0.004996  0.707792  0.000000
 7425.0  0.715350  0.000610  0.715350  0.000000
 7430.0  0.727371  0.001660  0.727371  0.000000
 7435.0  0.727263  0.002517  0.727263  0.000000
 7440.0  0.721739  0.004988  0.721739  0.000000
 7445.0  0.710002  0.000610  0.710002  0.000000
 7450.0  0.713473  0.006753  0.713473  0.000000
 7455.0  0.719523  0.011763  0.719523  0.000000
 7460.0  0.717716  0.004175  0.717716  0.000000
 7465.0  0.721853  0.002079  0.721853  0.000000
 7470.0  0.725397  0.003148  0.725397  0.000000
 7475.0  0.721670  0.003453  0.721670  0.000000
 7480.0  0.715886  0.002876  0.715886  0.000000
 7485.0  0.717445  0.005797  0.717445  0.000000
 7490.0  0.713475  0.000273  0.713475  0.000000
 7495.0  0.707385  0.006097  0.707385  0.000000
 7500.0  0.712113  0.004510  0.712113  0.000000
 7505.0  0.706041  0.007684  0.706041  0.000000
 7510.0  0.699816  0.003777  0.699816  0.000000
 7515.0  0.708515  0.001418  0.708515  0.000000
 7520.0  0.718216  0.001769  0.718216  0.000000
 7525.0  0.709463  0.001470  0.709463  0.000000
 7530.0  0.706646  0.003469  0.706646  0.000000
 7535.0  0.711469  0.002618  0.711469  0.000000
 7540.0  0.718976  0.001891  0.718976  0.000000
 7545.0  0.715221  0.000473  0.715221  0.000000
 7550.0  0.709938  0.002097  0.709938  0.000000
 7555.0  0.709222  0.001949  0.709222  0.000000
 7560.0  0.708507  0.001769  0.708507  0.000000
 7565.0  0.707791  0.001638  0.707791  0.000000
 7570.0  0.707076  0.001507  0.707076  0.000000
 7575.0  0.706360  0.001378  0.706360  0.000000
 7580.0  0.705645  0.001205  0.705645  0.000000
 7585.0  0.704929  0.001057  0.704929  0.000000
 7590.0  0.704214  0.000926  0.704214  0.000000
 7595.0  0.703498  0.000819  0.703498  0.000000
 7600.0  0.702783  0.000640  0.702783  0.000000
 7605.0  0.702067  0.000473  0.702067  0.000000
 7610.0  0.701352  0.000273  0.701352  0.000000
 7615.0  0.700637  0.000273  0.700637  0.000000
 7620.0  0.699921  0.000000  0.699921  0.000000
 7625.0  0.699206  0.000000  0.699206  0.000000
 7630.0  0.698490  0.000000  0.698490  0.000000
 7635.0  0.697775  0.000334  0.697775  0.000000
 7640.0  0.697059  0.000546  0.697059  0.000000
 7645.0  0.696344  0.000610  0.696344  0.000000
 7650.0  0.695628  0.000722  0.695628  0.000000
 7655.0  0.694913  0.000863  0.694913  0.000000
 7660.0  0.694197  0.001039  0.694197  0.000000
 7665.0  0.693482  0.001190  0.693482  0.000000
 7670.0  0.692766  0.001309  0.692766  0.000000
 7675.0  0.692051  0.001457  0.692051  0.000000
 7680.0  0.691335  0.001603  0.691335  0.000000
 7685.0  0.690620  0.001758  0.690620  0.000000
 7690.0  0.689905  0.001891  0.689905  0.000000
 7695.0  0.689189  0.002024  0.689189  0.000000
 7700.0  0.688474  0.002167  0.688474  0.000000
 7705.0  0.687758  0.002316  0.687758  0.000000
 7710.0  0.687043  0.002457  0.687043  0.000000
 7715.0  0.686327  0.002597  0.686327  0.000000
 7720.0  0.685612  0.002730  0.685612  0.000000
 7725.0  0.684896  0.002889  0.684896  0.000000
 7730.0  0.684181  0.003027  0.684181  0.000000
 7735.0  0.688500  0.001592  0.688500  0.000000
 7740.0  0.686067  0.000579  0.686067  0.000000
 7745.0  0.671645  0.000273  0.671645  0.000000
 7750.0  0.665940  0.003672  0.665940  0.000000
 7755.0  0.676167  0.006838  0.676167  0.000000
 7760.0  0.683016  0.002006  0.683016  0.000000
 7765.0  0.683289  0.001649  0.683289  0.000000
 7770.0  0.680260  0.004522  0.680260  0.000000
 7775.0  0.674820  0.003264  0.674820  0.000000
 7780.0  0.672456  0.002730  0.672456  0.000000
 7785.0  0.673474  0.004215  0.673474  0.000000
 7790.0  0.673774  0.006272  0.673774  0.000000
 7795.0  0.670329  0.007821  0.670329  0.000000
 7800.0  0.664621  0.007635  0.664621  0.000000
 7805.0  0.664228  0.009896  0.664228  0.000000
 7810.0  0.667688  0.008362  0.667688  0.000000
 7815.0  0.673682  0.000473  0.673682  0.000000
 7820.0  0.684410  0.002167  0.684410  0.000000
 7825.0  0.680345  0.003040  0.680345  0.000000
 7830.0  0.666134  0.002267  0.666134  0.000000
 7835.0  0.661142  0.004510  0.661142  0.000000
 7840.0  0.669430  0.003469  0.669430  0.000000
 7845.0  0.672143  0.005581  0.672143  0.000000
 7850.0  0.671210  0.003393  0.671210  0.000000
 7855.0  0.672982  0.002817  0.672982  0.000000
 7860.0  0.676042  0.003974  0.676042  0.000000
 7865.0  0.671581  0.000884  0.671581  0.000000
 7870.0  0.668874  0.000610  0.668874  0.000000
 7875.0  0.665864  0.001821  0.665864  0.000000
 7880.0  0.663153  0.001266  0.663153  0.000000
 7885.0  0.665674  0.000669  0.665674  0.000000
 7890.0  0.669634  0.000965  0.669634  0.000000
 7895.0  0.661276  0.001544  0.661276  0.000000
 7900.0  0.659492  0.002582  0.659492  0.000000
 7905.0  0.661581  0.000546  0.661581  0.000000
 7910.0  0.661586  0.003241  0.661586  0.000000
 7915.0  0.654399  0.003506  0.654399  0.000000
 7920.0  0.649483  0.000273  0.649483  0.000000
 7925.0  0.648041  0.001790  0.648041  0.000000
 7930.0  0.643196  0.008897  0.643196  0.000000
 7935.0  0.637782  0.008870  0.637782  0.000000
 7940.0  0.634096  0.004469  0.634096  0.000000
 7945.0  0.632820  0.002387  0.632820  0.000000
 7950.0  0.640983  0.003884  0.640983  0.000000
 7955.0  0.648097  0.003927  0.648097  0.000000
 7960.0  0.652291  0.001251  0.652291  0.000000
 7965.0  0.652969  0.000000  0.652969  0.000000
 7970.0  0.652046  0.001003  0.652046  0.000000
 7975.0  0.651946  0.002597  0.651946  0.000000
 7980.0  0.654457  0.003682  0.654457  0.000000
 7985.0  0.653706  0.002823  0.653706  0.000000
 7990.0  0.654928  0.000432  0.654928  0.000000
 7995.0  0.644937  0.003548  0.644937  0.000000
 8000.0  0.632384  0.003409  0.632384  0.000000
 8005.0  0.637739  0.006451  0.637739  0.000000
 8010.0  0.645066  0.002509  0.645066  0.000000
 8015.0  0.652169  0.001351  0.652169  0.000000
 8020.0  0.650288  0.000432  0.650288  0.000000
 8025.0  0.640047  0.001790  0.640047  0.000000
 8030.0  0.634624  0.003965  0.634624  0.000000
 8035.0  0.643888  0.005397  0.643888  0.000000
 8040.0  0.645041  0.001190  0.645041  0.000000
 8045.0  0.630682  0.001418  0.630682  0.000000
 8050.0  0.622060  0.006610  0.622060  0.000000
 8055.0  0.634334  0.010580  0.634334  0.000000
 8060.0  0.644916  0.006970  0.644916  0.000000
 8065.0  0.643288  0.005719  0.643288  0.000000
 8070.0  0.635032  0.003767  0.635032  0.000000
 8075.0  0.635250  0.005143  0.635250  0.000000
 8080.0  0.634690  0.003387  0.634690  0.000000
 8085.0  0.631205  0.002209  0.631205  0.000000
 8090.0  0.628639  0.004376  0.628639  0.000000
 8095.0  0.623333  0.002226  0.623333  0.000000
 8100.0  0.623687  0.001418  0.623687  0.000000
 8105.0  0.626763  0.002441  0.626763  0.000000
 8110.0  0.628223  0.004493  0.628223  0.000000
 8115.0  0.624699  0.001003  0.624699  0.000000
 8120.0  0.621507  0.002175  0.621507  0.000000
 8125.0  0.623484  0.000432  0.623484  0.000000
 8130.0  0.624864  0.002418  0.624864  0.000000
 8135.0  0.619922  0.002681  0.619922  0.000000
 8140.0  0.613706  0.009220  0.613706  0.000000
 8145.0  0.611968  0.010743  0.611968  0.000000
 8150.0  0.612496  0.009733  0.612496  0.000000
 8155.0  0.611711  0.010191  0.611711  0.000000
 8160.0  0.608528  0.013333  0.608528  0.000000
 8165.0  0.603178  0.018892  0.603178  0.000000
 8170.0  0.598690  0.023493  0.598690  0.000000
 8175.0  0.597744  0.024132  0.597744  0.000000
 8180.0  0.598847  0.022479  0.598847  0.000000
 8185.0  0.599208  0.021655  0.599208  0.000000
 8190.0  0.595028  0.025909  0.595028  0.000000
 8195.0  0.585501  0.036143  0.585501  0.000000
 8200.0  0.582792  0.038752  0.582792  0.000000
 8205.0  0.596194  0.023349  0.596194  0.000000
 8210.0  0.610524  0.006911  0.610524  0.000000
 8215.0  0.609722  0.007382  0.609722  0.000000
 8220.0  0.598683  0.019309  0.598683  0.000000
 8225.0  0.587106  0.031833  0.587106  0.000000
 8230.0  0.582933  0.036079  0.582933  0.000000
 8235.0  0.590461  0.027245  0.590461  0.000000
 8240.0  0.601164  0.014858  0.601164  0.000000
 8245.0  0.605843  0.009208  0.605843  0.000000
 8250.0  0.605428  0.009252  0.605428  0.000000
 8255.0  0.603308  0.011203  0.603308  0.000000
 8260.0  0.602588  0.011589  0.602588  0.000000
 8265.0  0.604768  0.008730  0.604768  0.000000
 8270.0  0.605228  0.007802  0.605228  0.000000
 8275.0  0.600023  0.013198  0.600023  0.000000
 8280.0  0.594034  0.019476  0.594034  0.000000
 8285.0  0.592682  0.020569  0.592682  0.000000
 8290.0  0.594723  0.017867  0.594723  0.000000
 8295.0  0.597275  0.014594  0.597275  0.000000
 8300.0  0.597564  0.013852  0.597564  0.000000
 8305.0  0.594313  0.017066  0.594313  0.000000
 8310.0  0.592113  0.019109  0.592113  0.000000
 8315.0  0.594737  0.015755  0.594737  0.000000
 8320.0  0.596814  0.013016  0.596814  0.000000
 8325.0  0.593092  0.016755  0.593092  0.000000
 8330.0  0.587941  0.022094  0.587941  0.000000
 8335.0  0.586561  0.023220  0.586561  0.000000
 8340.0  0.587828  0.021383  0.587828  0.000000
 8345.0  0.589697  0.018876  0.589697  0.000000
 8350.0  0.592740  0.015054  0.592740  0.000000
 8355.0  0.597232  0.009614  0.597232  0.000000
 8360.0  0.599658  0.006477  0.599658  0.000000
 8365.0  0.597261  0.008741  0.597261  0.000000
 8370.0  0.594132  0.011818  0.594132  0.000000
 8375.0  0.594148  0.011384  0.594148  0.000000
 8380.0  0.593488  0.011704  0.593488  0.000000
 8385.0  0.588722  0.016611  0.588722  0.000000
 8390.0  0.585692  0.019581  0.585692  0.000000
 8395.0  0.589800  0.014569  0.589800  0.000000
 8400.0  0.595436  0.007850  0.595436  0.000000
 8405.0  0.596353  0.006407  0.596353  0.000000
 8410.0  0.596489  0.009631  0.596489  0.000000
 8415.0  0.595664  0.009687  0.595664  0.000000
 8420.0  0.594247  0.007730  0.594247  0.000000
 8425.0  0.594653  0.009386  0.594653  0.000000
 8430.0  0.596428  0.017385  0.596428  0.000000
 8435.0  0.582762  0.013493  0.582762  0.000000
 8440.0  0.575086  0.011221  0.575086  0.000000
 8445.0  0.582977  0.012506  0.582977  0.000000
 8450.0  0.592112  0.010162  0.592112  0.000000
 8455.0  0.599396  0.011689  0.599396  0.000000
 8460.0  0.595411  0.008424  0.595411  0.000000
 8465.0  0.589128  0.008841  0.589128  0.000000
 8470.0  0.581601  0.007944  0.581601  0.000000
 8475.0  0.584610  0.012384  0.584610  0.000000
 8480.0  0.588146  0.007525  0.588146  0.000000
 8485.0  0.592389  0.002284  0.592389  0.000000
 8490.0  0.585252  0.000696  0.585252  0.000000
 8495.0  0.539322  0.004233  0.539322  0.000000
 8500.0  0.511805  0.012277  0.511805  0.000000
 8505.0  0.549776  0.024674  0.549776  0.000000
 8510.0  0.573248  0.006835  0.573248  0.000000
 8515.0  0.568299  0.003148  0.568299  0.000000
 8520.0  0.560730  0.015214  0.560730  0.000000
 8525.0  0.562203  0.018865  0.562203  0.000000
 8530.0  0.560675  0.010626  0.560675  0.000000
 8535.0  0.539179  0.007935  0.539179  0.000000
 8540.0  0.482213  0.038619  0.482213  0.000000
 8545.0  0.457273  0.005919  0.457273  0.000000
 8550.0  0.490177  0.062142  0.490177  0.000000
 8555.0  0.522088  0.053951  0.522088  0.000000
 8560.0  0.548016  0.019312  0.548016  0.000000
 8565.0  0.563149  0.014279  0.563149  0.000000
 8570.0  0.562542  0.017803  0.562542  0.000000
 8575.0  0.559370  0.016505  0.559370  0.000000
 8580.0  0.558893  0.014847  0.558893  0.000000
 8585.0  0.557892  0.013886  0.557892  0.000000
 8590.0  0.555505  0.014979  0.555505  0.000000
 8595.0  0.549341  0.015065  0.549341  0.000000
 8600.0  0.551133  0.018406  0.551133  0.000000
 8605.0  0.554695  0.012004  0.554695  0.000000
 8610.0  0.556465  0.005356  0.556465  0.000000
 8615.0  0.555921  0.009618  0.555921  0.000000
 8620.0  0.558349  0.015923  0.558349  0.000000
 8625.0  0.563344  0.009404  0.563344  0.000000
 8630.0  0.567728  0.000193  0.567728  0.000000
 8635.0  0.569451  0.000610  0.569451  0.000000
 8640.0  0.565505  0.000000  0.565505  0.000000
 8645.0  0.562806  0.004676  0.562806  0.000000
 8650.0  0.562925  0.010572  0.562925  0.000000
 8655.0  0.552727  0.023963  0.552727  0.000000
 8660.0  0.504595  0.048113  0.504595  0.000000
 8665.0  0.469727  0.014143  0.469727  0.000000
 8670.0  0.481648  0.044029  0.481648  0.000000
 8675.0  0.509939  0.031904  0.509939  0.000000
 8680.0  0.543026  0.002702  0.543026  0.000000
 8685.0  0.547266  0.007599  0.547266  0.000000
 8690.0  0.537798  0.005377  0.537798  0.000000
 8695.0  0.545282  0.006733  0.545282  0.000000
 8700.0  0.555421  0.000000  0.555421  0.000000
 8705.0  0.551509  0.000000  0.551509  0.000000
 8710.0  0.547586  0.000000  0.547586  0.000000
 8715.0  0.543123  0.000000  0.543123  0.000000
 8720.0  0.550640  0.000000  0.550640  0.000000
 8725.0  0.552673  0.000000  0.552673  0.000000
 8730.0  0.543266  0.000000  0.543266  0.000000
 8735.0  0.534900  0.000000  0.534900  0.000000
 8740.0  0.536463  0.000000  0.536463  0.000000
 8745.0  0.545768  0.000000  0.545768  0.000000
 8750.0  0.544451  0.000000  0.544451  0.000000
 8755.0  0.543828  0.000000  0.543828  0.000000
 8760.0  0.552305  0.000000  0.552305  0.000000
 8765.0  0.557801  0.000000  0.557801  0.000000
 8770.0  0.548526  0.000000  0.548526  0.000000
 8775.0  0.550640  0.000000  0.550640  0.000000
 8780.0  0.553950  0.000000  0.553950  0.000000
 8785.0  0.543715  0.000000  0.543715  0.000000
 8790.0  0.538629  0.000000  0.538629  0.000000
 8795.0  0.535605  0.000000  0.535605  0.000000
 8800.0  0.537903  0.000000  0.537903  0.000000
 8805.0  0.509293  0.000000  0.509293  0.000000
 8810.0  0.520345  0.000000  0.520345  0.000000
 8815.0  0.543061  0.000000  0.543061  0.000000
 8820.0  0.546790  0.000000  0.546790  0.000000
 8825.0  0.555186  0.000000  0.555186  0.000000
 8830.0  0.556922  0.000000  0.556922  0.000000
 8835.0  0.551979  0.000000  0.551979  0.000000
 8840.0  0.545237  0.000000  0.545237  0.000000
 8845.0  0.544154  0.000000  0.544154  0.000000
 8850.0  0.549231  0.000000  0.549231  0.000000
 8855.0  0.546167  0.000000  0.546167  0.000000
 8860.0  0.543950  0.000000  0.543950  0.000000
 8865.0  0.533909  0.000000  0.533909  0.000000
 8870.0  0.542643  0.000000  0.542643  0.000000
 8875.0  0.543317  0.000000  0.543317  0.000000
 8880.0  0.551631  0.000000  0.551631  0.000000
 8885.0  0.563163  0.000000  0.563163  0.000000
 8890.0  0.558056  0.000000  0.558056  0.000000
 8895.0  0.548965  0.000000  0.548965  0.000000
 8900.0  0.556626  0.000000  0.556626  0.000000
 8905.0  0.556708  0.001544  0.556708  0.000000
 8910.0  0.555928  0.000193  0.555928  0.000000
 8915.0  0.557210  0.003003  0.557210  0.000000
 8920.0  0.558984  0.008042  0.558984  0.000000
 8925.0  0.544884  0.003027  0.544884  0.000000
 8930.0  0.542904  0.000000  0.542904  0.000000
 8935.0  0.538893  0.000000  0.538893  0.000000
 8940.0  0.536740  0.000000  0.536740  0.000000
 8945.0  0.537153  0.000000  0.537153  0.000000
 8950.0  0.538965  0.000000  0.538965  0.000000
 8955.0  0.540540  0.000000  0.540540  0.000000
 8960.0  0.540243  0.000000  0.540243  0.000000
 8965.0  0.536940  0.000000  0.536940  0.000000
 8970.0  0.531517  0.000000  0.531517  0.000000
 8975.0  0.525361  0.000000  0.525361  0.000000
 8980.0  0.519862  0.000000  0.519862  0.000000
 8985.0  0.516092  0.000000  0.516092  0.000000
 8990.0  0.513870  0.000000  0.513870  0.000000
 8995.0  0.512697  0.000000  0.512697  0.000000
 9000.0  0.512075  0.000000  0.512075  0.000000
 9005.0  0.511808  0.000000  0.511808  0.000000
 9010.0  0.512898  0.000000  0.512898  0.000000
 9015.0  0.516645  0.000000  0.516645  0.000000
 9020.0  0.524352  0.000000  0.524352  0.000000
 9025.0  0.536524  0.000000  0.536524  0.000000
 9030.0  0.550478  0.000000  0.550478  0.000000
 9035.0  0.562737  0.000000  0.562737  0.000000
 9040.0  0.569821  0.000000  0.569821  0.000000
 9045.0  0.569272  0.000000  0.569272  0.000000
 9050.0  0.562707  0.000000  0.562707  0.000000
 9055.0  0.552764  0.000000  0.552764  0.000000
 9060.0  0.542079  0.000000  0.542079  0.000000
 9065.0  0.532874  0.000000  0.532874  0.000000
 9070.0  0.525719  0.000000  0.525719  0.000000
 9075.0  0.520764  0.000000  0.520764  0.000000
 9080.0  0.518163  0.000000  0.518163  0.000000
 9085.0  0.517825  0.000000  0.517825  0.000000
 9090.0  0.518684  0.000000  0.518684  0.000000
 9095.0  0.519427  0.000000  0.519427  0.000000
 9100.0  0.518746  0.000000  0.518746  0.000000
 9105.0  0.515767  0.000000  0.515767  0.000000
 9110.0  0.511378  0.000000  0.511378  0.000000
 9115.0  0.506903  0.000000  0.506903  0.000000
 9120.0  0.503668  0.000000  0.503668  0.000000
 9125.0  0.502580  0.000000  0.502580  0.000000
 9130.0  0.502875  0.000000  0.502875  0.000000
 9135.0  0.503370  0.000000  0.503370  0.000000
 9140.0  0.502883  0.000000  0.502883  0.000000
 9145.0  0.500633  0.000000  0.500633  0.000000
 9150.0  0.497458  0.000000  0.497458  0.000000
 9155.0  0.494595  0.000000  0.494595  0.000000
 9160.0  0.493285  0.000000  0.493285  0.000000
 9165.0  0.494359  0.000000  0.494359  0.000000
 9170.0  0.497029  0.000000  0.497029  0.000000
 9175.0  0.500098  0.000000  0.500098  0.000000
 9180.0  0.502372  0.000000  0.502372  0.000000
 9185.0  0.502975  0.000000  0.502975  0.000000
 9190.0  0.502322  0.000000  0.502322  0.000000
 9195.0  0.501148  0.000000  0.501148  0.000000
