#iRMS=2.658271296e-05 0
#    lk  ukf_wf8v  uks_wf8v        fh        fse
#
 7485.0  0.653874  0.027279  0.653874  0.000000
 7490.0  0.650447  0.026795  0.650447  0.000000
 7495.0  0.645297  0.021687  0.645297  0.000000
 7500.0  0.639628  0.016426  0.639628  0.000000
 7505.0  0.636844  0.013616  0.636844  0.000000
 7510.0  0.636077  0.015803  0.636077  0.000000
 7515.0  0.638355  0.017378  0.638355  0.000000
 7520.0  0.638895  0.016857  0.638895  0.000000
 7525.0  0.634754  0.014301  0.634754  0.000000
 7530.0  0.628626  0.010610  0.628626  0.000000
 7535.0  0.626957  0.006708  0.626957  0.000000
 7540.0  0.629056  0.009155  0.629056  0.000000
 7545.0  0.634402  0.017392  0.634402  0.000000
 7550.0  0.641829  0.025074  0.641829  0.000000
 7555.0  0.645298  0.029831  0.645298  0.000000
 7560.0  0.643546  0.028752  0.643546  0.000000
 7565.0  0.637956  0.023381  0.637956  0.000000
 7570.0  0.632030  0.017636  0.632030  0.000000
 7575.0  0.629093  0.015231  0.629093  0.000000
 7580.0  0.630328  0.017490  0.630328  0.000000
 7585.0  0.634199  0.022698  0.634199  0.000000
 7590.0  0.637636  0.027420  0.637636  0.000000
 7595.0  0.638194  0.028924  0.638194  0.000000
 7600.0  0.635602  0.026905  0.635602  0.000000
 7605.0  0.631845  0.023586  0.631845  0.000000
 7610.0  0.629781  0.022155  0.629781  0.000000
 7615.0  0.631082  0.024489  0.631082  0.000000
 7620.0  0.634931  0.029674  0.634931  0.000000
 7625.0  0.638732  0.034803  0.638732  0.000000
 7630.0  0.640124  0.037236  0.640124  0.000000
 7635.0  0.638652  0.036471  0.638652  0.000000
 7640.0  0.635803  0.034164  0.635803  0.000000
 7645.0  0.633414  0.032374  0.633414  0.000000
 7650.0  0.631853  0.031507  0.631853  0.000000
 7655.0  0.629766  0.030054  0.629766  0.000000
 7660.0  0.625844  0.026547  0.625844  0.000000
 7665.0  0.620496  0.021449  0.620496  0.000000
 7670.0  0.615903  0.017192  0.615903  0.000000
 7675.0  0.614243  0.016215  0.614243  0.000000
 7680.0  0.615378  0.018363  0.615378  0.000000
 7685.0  0.616573  0.020581  0.616573  0.000000
 7690.0  0.614899  0.019586  0.614899  0.000000
 7695.0  0.609969  0.014953  0.609969  0.000000
 7700.0  0.604682  0.009923  0.604682  0.000000
 7705.0  0.603193  0.009139  0.603193  0.000000
 7710.0  0.607400  0.014718  0.607400  0.000000
 7715.0  0.615065  0.024169  0.615065  0.000000
 7720.0  0.621429  0.032163  0.621429  0.000000
 7725.0  0.622471  0.034210  0.622471  0.000000
 7730.0  0.617359  0.029372  0.617359  0.000000
 7735.0  0.608724  0.020071  0.608724  0.000000
 7740.0  0.599066  0.011118  0.599066  0.000000
 7745.0  0.595771  0.000579  0.595771  0.000000
 7750.0  0.587483  0.000386  0.587483  0.000000
 7755.0  0.585861  0.000610  0.585861  0.000000
 7760.0  0.588080  0.002300  0.588080  0.000000
 7765.0  0.593214  0.008728  0.593214  0.000000
 7770.0  0.597397  0.018808  0.597397  0.000000
 7775.0  0.601464  0.024631  0.601464  0.000000
 7780.0  0.601631  0.025172  0.601631  0.000000
 7785.0  0.599115  0.019944  0.599115  0.000000
 7790.0  0.595253  0.014746  0.595253  0.000000
 7795.0  0.593519  0.014492  0.593519  0.000000
 7800.0  0.596430  0.019541  0.596430  0.000000
 7805.0  0.602014  0.026610  0.602014  0.000000
 7810.0  0.606840  0.029738  0.606840  0.000000
 7815.0  0.605284  0.028489  0.605284  0.000000
 7820.0  0.598917  0.022105  0.598917  0.000000
 7825.0  0.591301  0.014110  0.591301  0.000000
 7830.0  0.585057  0.009555  0.585057  0.000000
 7835.0  0.583033  0.008120  0.583033  0.000000
 7840.0  0.583788  0.008870  0.583788  0.000000
 7845.0  0.585750  0.009285  0.585750  0.000000
 7850.0  0.586669  0.009600  0.586669  0.000000
 7855.0  0.585313  0.011750  0.585313  0.000000
 7860.0  0.586113  0.012032  0.586113  0.000000
 7865.0  0.585866  0.013599  0.585866  0.000000
 7870.0  0.584315  0.015046  0.584315  0.000000
 7875.0  0.582410  0.014398  0.582410  0.000000
 7880.0  0.582068  0.010684  0.582068  0.000000
 7885.0  0.579130  0.010930  0.579130  0.000000
 7890.0  0.578652  0.010638  0.578652  0.000000
 7895.0  0.576128  0.013337  0.576128  0.000000
 7900.0  0.575497  0.011769  0.575497  0.000000
 7905.0  0.573039  0.008525  0.573039  0.000000
 7910.0  0.569965  0.003637  0.569965  0.000000
 7915.0  0.565263  0.001861  0.565263  0.000000
 7920.0  0.563849  0.000965  0.563849  0.000000
 7925.0  0.565132  0.002234  0.565132  0.000000
 7930.0  0.567756  0.005085  0.567756  0.000000
 7935.0  0.569970  0.008180  0.569970  0.000000
 7940.0  0.571962  0.008899  0.571962  0.000000
 7945.0  0.570930  0.010009  0.570930  0.000000
 7950.0  0.569758  0.009748  0.569758  0.000000
 7955.0  0.567965  0.010870  0.567965  0.000000
 7960.0  0.568354  0.011629  0.568354  0.000000
 7965.0  0.570564  0.011906  0.570564  0.000000
 7970.0  0.570744  0.013542  0.570744  0.000000
 7975.0  0.570587  0.011463  0.570587  0.000000
 7980.0  0.566449  0.008083  0.566449  0.000000
 7985.0  0.561444  0.001568  0.561444  0.000000
 7990.0  0.555210  0.003264  0.555210  0.000000
 7995.0  0.550508  0.004898  0.550508  0.000000
 8000.0  0.549024  0.003332  0.549024  0.000000
 8005.0  0.552028  0.002184  0.552028  0.000000
 8010.0  0.553524  0.000884  0.553524  0.000000
 8015.0  0.554282  0.001615  0.554282  0.000000
 8020.0  0.554052  0.000386  0.554052  0.000000
 8025.0  0.552562  0.000334  0.552562  0.000000
 8030.0  0.552602  0.000884  0.552602  0.000000
 8035.0  0.553413  0.003733  0.553413  0.000000
 8040.0  0.555719  0.006456  0.555719  0.000000
 8045.0  0.557549  0.009355  0.557549  0.000000
 8050.0  0.550628  0.000000  0.550628  0.000000
 8055.0  0.552391  0.000000  0.552391  0.000000
 8060.0  0.550165  0.000000  0.550165  0.000000
 8065.0  0.548377  0.000000  0.548377  0.000000
 8070.0  0.548963  0.000000  0.548963  0.000000
 8075.0  0.549328  0.000000  0.549328  0.000000
 8080.0  0.545901  0.000000  0.545901  0.000000
 8085.0  0.545789  0.000000  0.545789  0.000000
 8090.0  0.545209  0.000000  0.545209  0.000000
 8095.0  0.544683  0.000000  0.544683  0.000000
 8100.0  0.543975  0.000000  0.543975  0.000000
 8105.0  0.543267  0.000000  0.543267  0.000000
 8110.0  0.542559  0.000000  0.542559  0.000000
 8115.0  0.541851  0.000000  0.541851  0.000000
 8120.0  0.541143  0.000000  0.541143  0.000000
 8125.0  0.540435  0.000000  0.540435  0.000000
 8130.0  0.539728  0.000000  0.539728  0.000000
 8135.0  0.539020  0.000000  0.539020  0.000000
 8140.0  0.538312  0.000000  0.538312  0.000000
 8145.0  0.537604  0.000000  0.537604  0.000000
 8150.0  0.536896  0.000000  0.536896  0.000000
 8155.0  0.536188  0.000000  0.536188  0.000000
 8160.0  0.535480  0.000000  0.535480  0.000000
 8165.0  0.534772  0.000000  0.534772  0.000000
 8170.0  0.534064  0.000000  0.534064  0.000000
 8175.0  0.533356  0.000000  0.533356  0.000000
 8180.0  0.532648  0.000000  0.532648  0.000000
 8185.0  0.531940  0.000000  0.531940  0.000000
 8190.0  0.531232  0.000000  0.531232  0.000000
 8195.0  0.530524  0.000000  0.530524  0.000000
 8200.0  0.529816  0.000000  0.529816  0.000000
 8205.0  0.529108  0.000000  0.529108  0.000000
 8210.0  0.528400  0.000000  0.528400  0.000000
 8215.0  0.527692  0.000000  0.527692  0.000000
 8220.0  0.526984  0.000000  0.526984  0.000000
 8225.0  0.526276  0.000000  0.526276  0.000000
 8230.0  0.525568  0.000000  0.525568  0.000000
 8235.0  0.524860  0.000000  0.524860  0.000000
 8240.0  0.524152  0.000000  0.524152  0.000000
 8245.0  0.523444  0.000000  0.523444  0.000000
 8250.0  0.522736  0.000000  0.522736  0.000000
 8255.0  0.522029  0.000000  0.522029  0.000000
 8260.0  0.521321  0.000000  0.521321  0.000000
 8265.0  0.520613  0.000000  0.520613  0.000000
 8270.0  0.519905  0.000000  0.519905  0.000000
 8275.0  0.519197  0.000000  0.519197  0.000000
 8280.0  0.518489  0.000000  0.518489  0.000000
 8285.0  0.517781  0.000000  0.517781  0.000000
 8290.0  0.517073  0.000000  0.517073  0.000000
 8295.0  0.516365  0.000000  0.516365  0.000000
 8300.0  0.515657  0.000000  0.515657  0.000000
 8305.0  0.514949  0.000000  0.514949  0.000000
 8310.0  0.514241  0.000000  0.514241  0.000000
 8315.0  0.513533  0.000000  0.513533  0.000000
 8320.0  0.512825  0.000000  0.512825  0.000000
 8325.0  0.512117  0.000000  0.512117  0.000000
 8330.0  0.511409  0.000000  0.511409  0.000000
 8335.0  0.510701  0.000000  0.510701  0.000000
 8340.0  0.509993  0.000000  0.509993  0.000000
 8345.0  0.509285  0.000000  0.509285  0.000000
 8350.0  0.508577  0.000000  0.508577  0.000000
 8355.0  0.507869  0.000000  0.507869  0.000000
 8360.0  0.507161  0.000000  0.507161  0.000000
 8365.0  0.506454  0.000000  0.506454  0.000000
 8370.0  0.505746  0.000000  0.505746  0.000000
 8375.0  0.505038  0.000000  0.505038  0.000000
 8380.0  0.504330  0.000000  0.504330  0.000000
 8385.0  0.503622  0.000000  0.503622  0.000000
 8390.0  0.502914  0.000000  0.502914  0.000000
 8395.0  0.502206  0.000000  0.502206  0.000000
 8400.0  0.501498  0.000000  0.501498  0.000000
 8405.0  0.500790  0.000000  0.500790  0.000000
 8410.0  0.505038  0.000000  0.505038  0.000000
 8415.0  0.503495  0.000000  0.503495  0.000000
 8420.0  0.503989  0.000000  0.503989  0.000000
 8425.0  0.505141  0.000000  0.505141  0.000000
 8430.0  0.503697  0.000000  0.503697  0.000000
 8435.0  0.498151  0.000000  0.498151  0.000000
 8440.0  0.499089  0.000000  0.499089  0.000000
 8445.0  0.497709  0.000000  0.497709  0.000000
 8450.0  0.498365  0.000000  0.498365  0.000000
 8455.0  0.496664  0.000000  0.496664  0.000000
 8460.0  0.499921  0.000000  0.499921  0.000000
 8465.0  0.494611  0.000000  0.494611  0.000000
 8470.0  0.491505  0.000000  0.491505  0.000000
 8475.0  0.493063  0.000000  0.493063  0.000000
 8480.0  0.494406  0.000000  0.494406  0.000000
 8485.0  0.493817  0.000000  0.493817  0.000000
 8490.0  0.489043  0.000000  0.489043  0.000000
 8495.0  0.474842  0.000000  0.474842  0.000000
 8500.0  0.465471  0.000000  0.465471  0.000000
 8505.0  0.476345  0.000000  0.476345  0.000000
 8510.0  0.483894  0.000000  0.483894  0.000000
 8515.0  0.481037  0.000000  0.481037  0.000000
 8520.0  0.485868  0.000000  0.485868  0.000000
 8525.0  0.482605  0.000000  0.482605  0.000000
 8530.0  0.484879  0.000000  0.484879  0.000000
 8535.0  0.469683  0.000000  0.469683  0.000000
 8540.0  0.438575  0.000000  0.438575  0.000000
 8545.0  0.426727  0.000000  0.426727  0.000000
 8550.0  0.459230  0.000000  0.459230  0.000000
 8555.0  0.473793  0.000000  0.473793  0.000000
 8560.0  0.476518  0.000000  0.476518  0.000000
 8565.0  0.477187  0.000000  0.477187  0.000000
 8570.0  0.476365  0.000000  0.476365  0.000000
 8575.0  0.476409  0.000000  0.476409  0.000000
 8580.0  0.474034  0.000000  0.474034  0.000000
 8585.0  0.472866  0.000000  0.472866  0.000000
 8590.0  0.472089  0.000000  0.472089  0.000000
 8595.0  0.470263  0.000000  0.470263  0.000000
 8600.0  0.469670  0.000000  0.469670  0.000000
 8605.0  0.468736  0.000000  0.468736  0.000000
 8610.0  0.472926  0.000000  0.472926  0.000000
 8615.0  0.472921  0.000000  0.472921  0.000000
 8620.0  0.474925  0.000000  0.474925  0.000000
 8625.0  0.473496  0.000000  0.473496  0.000000
 8630.0  0.471243  0.000000  0.471243  0.000000
 8635.0  0.467939  0.000000  0.467939  0.000000
 8640.0  0.471178  0.000000  0.471178  0.000000
 8645.0  0.469390  0.000000  0.469390  0.000000
 8650.0  0.466647  0.000000  0.466647  0.000000
 8655.0  0.461584  0.000000  0.461584  0.000000
 8660.0  0.437547  0.000000  0.437547  0.000000
 8665.0  0.425044  0.000000  0.425044  0.000000
 8670.0  0.450099  0.000000  0.450099  0.000000
 8675.0  0.462442  0.000000  0.462442  0.000000
 8680.0  0.467462  0.000000  0.467462  0.000000
 8685.0  0.465645  0.000000  0.465645  0.000000
 8690.0  0.465604  0.000000  0.465604  0.000000
 8695.0  0.466585  0.000000  0.466585  0.000000
 8700.0  0.468363  0.000000  0.468363  0.000000
 8705.0  0.467552  0.000000  0.467552  0.000000
 8710.0  0.467665  0.000000  0.467665  0.000000
 8715.0  0.468449  0.000000  0.468449  0.000000
 8720.0  0.467913  0.000000  0.467913  0.000000
 8725.0  0.466811  0.000000  0.466811  0.000000
 8730.0  0.466430  0.000000  0.466430  0.000000
 8735.0  0.464227  0.000000  0.464227  0.000000
 8740.0  0.463163  0.000000  0.463163  0.000000
 8745.0  0.458952  0.000000  0.458952  0.000000
 8750.0  0.455943  0.000000  0.455943  0.000000
 8755.0  0.456328  0.000000  0.456328  0.000000
 8760.0  0.462667  0.000000  0.462667  0.000000
 8765.0  0.461327  0.000000  0.461327  0.000000
 8770.0  0.463605  0.000000  0.463605  0.000000
 8775.0  0.459264  0.000000  0.459264  0.000000
 8780.0  0.459462  0.000000  0.459462  0.000000
 8785.0  0.459113  0.000000  0.459113  0.000000
 8790.0  0.459631  0.000000  0.459631  0.000000
 8795.0  0.458419  0.000000  0.458419  0.000000
 8800.0  0.456616  0.000000  0.456616  0.000000
 8805.0  0.452417  0.000000  0.452417  0.000000
 8810.0  0.451490  0.000000  0.451490  0.000000
 8815.0  0.455487  0.000000  0.455487  0.000000
 8820.0  0.459727  0.000000  0.459727  0.000000
 8825.0  0.458620  0.000000  0.458620  0.000000
 8830.0  0.453784  0.000000  0.453784  0.000000
 8835.0  0.451901  0.000000  0.451901  0.000000
 8840.0  0.450299  0.000000  0.450299  0.000000
 8845.0  0.453008  0.000000  0.453008  0.000000
 8850.0  0.449261  0.000000  0.449261  0.000000
 8855.0  0.445853  0.000000  0.445853  0.000000
 8860.0  0.443422  0.000000  0.443422  0.000000
 8865.0  0.440127  0.000000  0.440127  0.000000
 8870.0  0.445590  0.000000  0.445590  0.000000
 8875.0  0.448594  0.000000  0.448594  0.000000
 8880.0  0.456527  0.000000  0.456527  0.000000
 8885.0  0.456254  0.000000  0.456254  0.000000
 8890.0  0.450247  0.000000  0.450247  0.000000
 8895.0  0.452359  0.000000  0.452359  0.000000
 8900.0  0.455222  0.000000  0.455222  0.000000
 8905.0  0.452180  0.000994  0.452180  0.000000
 8910.0  0.451499  0.000748  0.451499  0.000000
 8915.0  0.453760  0.003567  0.453760  0.000000
 8920.0  0.449464  0.001451  0.449464  0.000000
 8925.0  0.441588  0.003753  0.441588  0.000000
 8930.0  0.441281  0.000000  0.441281  0.000000
 8935.0  0.437633  0.000000  0.437633  0.000000
 8940.0  0.434464  0.000000  0.434464  0.000000
 8945.0  0.432121  0.000000  0.432121  0.000000
 8950.0  0.430498  0.000000  0.430498  0.000000
 8955.0  0.429373  0.000000  0.429373  0.000000
 8960.0  0.428525  0.000000  0.428525  0.000000
 8965.0  0.427742  0.000000  0.427742  0.000000
 8970.0  0.426844  0.000000  0.426844  0.000000
 8975.0  0.425659  0.000000  0.425659  0.000000
 8980.0  0.424017  0.000000  0.424017  0.000000
 8985.0  0.421917  0.000000  0.421917  0.000000
 8990.0  0.420045  0.000000  0.420045  0.000000
 8995.0  0.419256  0.000000  0.419256  0.000000
 9000.0  0.420408  0.000000  0.420408  0.000000
 9005.0  0.424049  0.000000  0.424049  0.000000
 9010.0  0.429502  0.000000  0.429502  0.000000
 9015.0  0.435780  0.000000  0.435780  0.000000
 9020.0  0.441900  0.000000  0.441900  0.000000
 9025.0  0.446971  0.000000  0.446971  0.000000
 9030.0  0.450491  0.000000  0.450491  0.000000
 9035.0  0.452052  0.000000  0.452052  0.000000
 9040.0  0.451247  0.000000  0.451247  0.000000
 9045.0  0.447905  0.000000  0.447905  0.000000
 9050.0  0.442798  0.000000  0.442798  0.000000
 9055.0  0.436932  0.000000  0.436932  0.000000
 9060.0  0.431315  0.000000  0.431315  0.000000
 9065.0  0.426806  0.000000  0.426806  0.000000
 9070.0  0.423673  0.000000  0.423673  0.000000
 9075.0  0.422033  0.000000  0.422033  0.000000
 9080.0  0.422007  0.000000  0.422007  0.000000
 9085.0  0.423540  0.000000  0.423540  0.000000
 9090.0  0.425887  0.000000  0.425887  0.000000
 9095.0  0.428129  0.000000  0.428129  0.000000
 9100.0  0.429349  0.000000  0.429349  0.000000
 9105.0  0.428851  0.000000  0.428851  0.000000
 9110.0  0.426827  0.000000  0.426827  0.000000
 9115.0  0.423695  0.000000  0.423695  0.000000
 9120.0  0.419871  0.000000  0.419871  0.000000
 9125.0  0.415778  0.000000  0.415778  0.000000
 9130.0  0.411873  0.000000  0.411873  0.000000
 9135.0  0.408620  0.000000  0.408620  0.000000
 9140.0  0.406484  0.000000  0.406484  0.000000
 9145.0  0.405784  0.000000  0.405784  0.000000
 9150.0  0.406272  0.000000  0.406272  0.000000
 9155.0  0.407554  0.000000  0.407554  0.000000
 9160.0  0.409236  0.000000  0.409236  0.000000
 9165.0  0.410989  0.000000  0.410989  0.000000
 9170.0  0.412736  0.000000  0.412736  0.000000
 9175.0  0.414466  0.000000  0.414466  0.000000
 9180.0  0.416166  0.000000  0.416166  0.000000
 9185.0  0.417841  0.000000  0.417841  0.000000
 9190.0  0.419570  0.000000  0.419570  0.000000
 9195.0  0.421448  0.000000  0.421448  0.000000
 9200.0  0.423571  0.000000  0.423571  0.000000
 9205.0  0.425965  0.000000  0.425965  0.000000
 9210.0  0.428366  0.000000  0.428366  0.000000
 9215.0  0.430443  0.000000  0.430443  0.000000
 9220.0  0.431861  0.000000  0.431861  0.000000
 9225.0  0.432371  0.000000  0.432371  0.000000
 9230.0  0.432056  0.000000  0.432056  0.000000
 9235.0  0.431083  0.000000  0.431083  0.000000
 9240.0  0.429620  0.000000  0.429620  0.000000
 9245.0  0.427867  0.000000  0.427867  0.000000
 9250.0  0.426167  0.000000  0.426167  0.000000
 9255.0  0.424895  0.000000  0.424895  0.000000
 9260.0  0.424428  0.000000  0.424428  0.000000
 9265.0  0.424876  0.000000  0.424876  0.000000
 9270.0  0.425287  0.000000  0.425287  0.000000
 9275.0  0.424441  0.000000  0.424441  0.000000
 9280.0  0.421122  0.000000  0.421122  0.000000
 9285.0  0.414467  0.000000  0.414467  0.000000
 9290.0  0.405049  0.000000  0.405049  0.000000
 9295.0  0.393794  0.000000  0.393794  0.000000
 9300.0  0.381632  0.000000  0.381632  0.000000
 9305.0  0.369561  0.000000  0.369561  0.000000
 9310.0  0.358862  0.000000  0.358862  0.000000
 9315.0  0.350884  0.000000  0.350884  0.000000
 9320.0  0.346978  0.000000  0.346978  0.000000
 9325.0  0.348003  0.000000  0.348003  0.000000
 9330.0  0.352847  0.000000  0.352847  0.000000
 9335.0  0.359906  0.000000  0.359906  0.000000
 9340.0  0.367577  0.000000  0.367577  0.000000
 9345.0  0.374617  0.000000  0.374617  0.000000
 9350.0  0.381222  0.000000  0.381222  0.000000
 9355.0  0.387951  0.000000  0.387951  0.000000
 9360.0  0.395362  0.000000  0.395362  0.000000
 9365.0  0.403795  0.000000  0.403795  0.000000
 9370.0  0.412727  0.000000  0.412727  0.000000
 9375.0  0.421413  0.000000  0.421413  0.000000
 9380.0  0.429114  0.000000  0.429114  0.000000
 9385.0  0.435063  0.000000  0.435063  0.000000
 9390.0  0.438406  0.000000  0.438406  0.000000
 9395.0  0.438265  0.000000  0.438265  0.000000
 9400.0  0.433762  0.000000  0.433762  0.000000
 9405.0  0.424568  0.000000  0.424568  0.000000
 9410.0  0.412549  0.000000  0.412549  0.000000
 9415.0  0.400120  0.000000  0.400120  0.000000
 9420.0  0.389697  0.000000  0.389697  0.000000
 9425.0  0.383144  0.000000  0.383144  0.000000
 9430.0  0.380126  0.000000  0.380126  0.000000
 9435.0  0.379756  0.000000  0.379756  0.000000
 9440.0  0.381147  0.000000  0.381147  0.000000
 9445.0  0.383449  0.000000  0.383449  0.000000
 9450.0  0.385950  0.000000  0.385950  0.000000
 9455.0  0.387976  0.000000  0.387976  0.000000
 9460.0  0.388850  0.000000  0.388850  0.000000
 9465.0  0.388126  0.000000  0.388126  0.000000
 9470.0  0.386262  0.000000  0.386262  0.000000
 9475.0  0.383945  0.000000  0.383945  0.000000
 9480.0  0.381863  0.000000  0.381863  0.000000
 9485.0  0.380542  0.000000  0.380542  0.000000
 9490.0  0.379867  0.000000  0.379867  0.000000
 9495.0  0.379564  0.000000  0.379564  0.000000
 9500.0  0.379358  0.000000  0.379358  0.000000
 9505.0  0.379055  0.000000  0.379055  0.000000
 9510.0  0.378786  0.000000  0.378786  0.000000
 9515.0  0.378764  0.000000  0.378764  0.000000
 9520.0  0.379201  0.000000  0.379201  0.000000
 9525.0  0.380216  0.000000  0.380216  0.000000
 9530.0  0.381548  0.000000  0.381548  0.000000
 9535.0  0.382841  0.000000  0.382841  0.000000
 9540.0  0.383741  0.000000  0.383741  0.000000
 9545.0  0.383989  0.000000  0.383989  0.000000
 9550.0  0.383712  0.000000  0.383712  0.000000
 9555.0  0.383133  0.000000  0.383133  0.000000
 9560.0  0.382477  0.000000  0.382477  0.000000
 9565.0  0.381874  0.000000  0.381874  0.000000
 9570.0  0.381086  0.000000  0.381086  0.000000
 9575.0  0.379783  0.000000  0.379783  0.000000
 9580.0  0.377635  0.000000  0.377635  0.000000
 9585.0  0.374493  0.000000  0.374493  0.000000
 9590.0  0.370937  0.000000  0.370937  0.000000
 9595.0  0.367730  0.000000  0.367730  0.000000
 9600.0  0.365633  0.000000  0.365633  0.000000
 9605.0  0.365138  0.000000  0.365138  0.000000
 9610.0  0.365655  0.000000  0.365655  0.000000
 9615.0  0.366322  0.000000  0.366322  0.000000
 9620.0  0.366280  0.000000  0.366280  0.000000
 9625.0  0.365007  0.000000  0.365007  0.000000
 9630.0  0.363352  0.000000  0.363352  0.000000
 9635.0  0.362502  0.000000  0.362502  0.000000
 9640.0  0.363646  0.000000  0.363646  0.000000
 9645.0  0.367528  0.000000  0.367528  0.000000
 9650.0  0.373118  0.000000  0.373118  0.000000
 9655.0  0.378945  0.000000  0.378945  0.000000
 9660.0  0.383534  0.000000  0.383534  0.000000
 9665.0  0.385784  0.000000  0.385784  0.000000
 9670.0  0.386069  0.000000  0.386069  0.000000
 9675.0  0.385136  0.000000  0.385136  0.000000
 9680.0  0.383731  0.000000  0.383731  0.000000
 9685.0  0.382430  0.000000  0.382430  0.000000
 9690.0  0.381131  0.000000  0.381131  0.000000
 9695.0  0.379565  0.000000  0.379565  0.000000
 9700.0  0.377460  0.000000  0.377460  0.000000
 9705.0  0.374684  0.000000  0.374684  0.000000
 9710.0  0.371657  0.000000  0.371657  0.000000
 9715.0  0.368937  0.000000  0.368937  0.000000
 9720.0  0.367083  0.000000  0.367083  0.000000
 9725.0  0.366464  0.000000  0.366464  0.000000
 9730.0  0.366699  0.000000  0.366699  0.000000
 9735.0  0.367219  0.000000  0.367219  0.000000
 9740.0  0.367455  0.000000  0.367455  0.000000
 9745.0  0.366983  0.000000  0.366983  0.000000
 9750.0  0.365967  0.000000  0.365967  0.000000
 9755.0  0.364717  0.000000  0.364717  0.000000
 9760.0  0.363544  0.000000  0.363544  0.000000
 9765.0  0.362675  0.000000  0.362675  0.000000
 9770.0  0.362004  0.000000  0.362004  0.000000
 9775.0  0.361341  0.000000  0.361341  0.000000
 9780.0  0.360498  0.000000  0.360498  0.000000
 9785.0  0.359355  0.000000  0.359355  0.000000
 9790.0  0.358070  0.000000  0.358070  0.000000
 9795.0  0.356868  0.000000  0.356868  0.000000
 9800.0  0.355976  0.000000  0.355976  0.000000
 9805.0  0.355565  0.000000  0.355565  0.000000
 9810.0  0.355591  0.000000  0.355591  0.000000
 9815.0  0.355952  0.000000  0.355952  0.000000
 9820.0  0.356549  0.000000  0.356549  0.000000
 9825.0  0.357258  0.000000  0.357258  0.000000
 9830.0  0.357868  0.000000  0.357868  0.000000
 9835.0  0.358144  0.000000  0.358144  0.000000
 9840.0  0.357852  0.000000  0.357852  0.000000
 9845.0  0.356869  0.000000  0.356869  0.000000
 9850.0  0.355519  0.000000  0.355519  0.000000
 9855.0  0.354239  0.000000  0.354239  0.000000
 9860.0  0.353463  0.000000  0.353463  0.000000
 9865.0  0.353486  0.000000  0.353486  0.000000
 9870.0  0.354027  0.000000  0.354027  0.000000
 9875.0  0.354664  0.000000  0.354664  0.000000
 9880.0  0.354975  0.000000  0.354975  0.000000
 9885.0  0.354632  0.000000  0.354632  0.000000
 9890.0  0.353695  0.000000  0.353695  0.000000
 9895.0  0.352316  0.000000  0.352316  0.000000
 9900.0  0.350650  0.000000  0.350650  0.000000
 9905.0  0.348865  0.000000  0.348865  0.000000
 9910.0  0.347189  0.000000  0.347189  0.000000
 9915.0  0.345863  0.000000  0.345863  0.000000
 9920.0  0.345129  0.000000  0.345129  0.000000
 9925.0  0.345138  0.000000  0.345138  0.000000
 9930.0  0.345672  0.000000  0.345672  0.000000
 9935.0  0.346424  0.000000  0.346424  0.000000
 9940.0  0.347085  0.000000  0.347085  0.000000
 9945.0  0.347406  0.000000  0.347406  0.000000
 9950.0  0.347373  0.000000  0.347373  0.000000
 9955.0  0.347029  0.000000  0.347029  0.000000
 9960.0  0.346418  0.000000  0.346418  0.000000
 9965.0  0.345595  0.000000  0.345595  0.000000
 9970.0  0.344651  0.000000  0.344651  0.000000
 9975.0  0.343688  0.000000  0.343688  0.000000
 9980.0  0.342807  0.000000  0.342807  0.000000
 9985.0  0.342106  0.000000  0.342106  0.000000
 9990.0  0.341656  0.000000  0.341656  0.000000
 9995.0  0.341524  0.000000  0.341524  0.000000
10000.0  0.341778  0.000000  0.341778  0.000000
10005.0  0.342399  0.000000  0.342399  0.000000
10010.0  0.343031  0.000000  0.343031  0.000000
10015.0  0.343234  0.000000  0.343234  0.000000
10020.0  0.342566  0.000000  0.342566  0.000000
10025.0  0.340760  0.000000  0.340760  0.000000
10030.0  0.338237  0.000000  0.338237  0.000000
10035.0  0.335592  0.000000  0.335592  0.000000
10040.0  0.333418  0.000000  0.333418  0.000000
10045.0  0.332181  0.000000  0.332181  0.000000
10050.0  0.331824  0.000000  0.331824  0.000000
10055.0  0.332159  0.000000  0.332159  0.000000
10060.0  0.332999  0.000000  0.332999  0.000000
10065.0  0.334138  0.000000  0.334138  0.000000
10070.0  0.335292  0.000000  0.335292  0.000000
10075.0  0.336154  0.000000  0.336154  0.000000
10080.0  0.336421  0.000000  0.336421  0.000000
10085.0  0.335881  0.000000  0.335881  0.000000
10090.0  0.334701  0.000000  0.334701  0.000000
10095.0  0.333140  0.000000  0.333140  0.000000
10100.0  0.331458  0.000000  0.331458  0.000000
10105.0  0.329894  0.000000  0.329894  0.000000
10110.0  0.328599  0.000000  0.328599  0.000000
10115.0  0.327701  0.000000  0.327701  0.000000
10120.0  0.327332  0.000000  0.327332  0.000000
10125.0  0.327566  0.000000  0.327566  0.000000
10130.0  0.328254  0.000000  0.328254  0.000000
10135.0  0.329194  0.000000  0.329194  0.000000
10140.0  0.330183  0.000000  0.330183  0.000000
10145.0  0.331037  0.000000  0.331037  0.000000
10150.0  0.331639  0.000000  0.331639  0.000000
10155.0  0.331891  0.000000  0.331891  0.000000
10160.0  0.331696  0.000000  0.331696  0.000000
10165.0  0.330981  0.000000  0.330981  0.000000
10170.0  0.329780  0.000000  0.329780  0.000000
